rxn	iter
('R09126', 'forward')	1
('R08935', 'reverse')	1
('R07649', 'reverse')	1
('R00483', 'forward')	1
('R08373', 'reverse')	1
('R00453', 'reverse')	1
('R01731', 'forward')	1
('R06974', 'reverse')	1
('R08547', 'reverse')	1
('R08709', 'forward')	1
('R09687', 'reverse')	1
('R03296', 'forward')	1
('R02144', 'reverse')	1
('R08084', 'forward')	1
('R09540', 'reverse')	1
('R00485', 'reverse')	1
('R06822', 'forward')	1
('R02143', 'forward')	1
('R02595', 'reverse')	1
('R08406', 'forward')	1
('R08405', 'reverse')	1
('R01980', 'forward')	1
('R03055', 'forward')	1
('R09098', 'reverse')	1
('R00063', 'reverse')	1
('R01300', 'forward')	1
('R03364', 'forward')	1
('R05690', 'reverse')	1
('R00354', 'reverse')	1
('R08645', 'forward')	1
('R09525', 'forward')	1
('R00085', 'forward')	1
('R08034', 'reverse')	1
('R10153', 'reverse')	1
('R03740', 'forward')	1
('R00431', 'forward')	1
('R01911', 'forward')	1
('R10673', 'forward')	1
('R09617', 'reverse')	1
('R05068', 'reverse')	1
('R10772', 'reverse')	1
('R01912', 'forward')	1
('R03618', 'reverse')	1
('R00421', 'forward')	1
('R01969', 'reverse')	1
('R00353', 'reverse')	1
('R02855', 'reverse')	1
('R01091', 'forward')	1
('R05677', 'reverse')	1
('R01866', 'forward')	1
('R00128', 'reverse')	1
('R10698', 'forward')	1
('R02833', 'reverse')	1
('R07995', 'reverse')	1
('R10748', 'reverse')	1
('R10280', 'forward')	1
('R09558', 'reverse')	1
('R03339', 'forward')	1
('R06435', 'reverse')	1
('R10130', 'forward')	1
('R05111', 'forward')	1
('R01183', 'reverse')	1
('R07692', 'reverse')	1
('R03936', 'forward')	1
('R03045', 'reverse')	1
('R00036', 'forward')	1
('R06522', 'reverse')	1
('R02195', 'forward')	1
('R05764', 'reverse')	1
('R06299', 'reverse')	1
('R02695', 'forward')	1
('R08895', 'reverse')	1
('R08992', 'reverse')	1
('R08621', 'forward')	1
('R07175', 'reverse')	1
('R05850', 'forward')	1
('R01939', 'forward')	1
('R00782', 'forward')	1
('R09772', 'forward')	1
('R01426', 'forward')	1
('R04686', 'reverse')	1
('R02262', 'forward')	1
('R02142', 'reverse')	1
('R03186', 'reverse')	1
('R06313', 'reverse')	1
('R00127', 'reverse')	1
('R02832', 'reverse')	1
('R04742', 'reverse')	1
('R09899', 'reverse')	1
('R07987', 'forward')	1
('R07480', 'reverse')	1
('R05510', 'forward')	1
('R10278', 'reverse')	1
('R04016', 'reverse')	1
('R01149', 'reverse')	1
('R02505', 'forward')	1
('R01384', 'forward')	1
('R04649', 'forward')	1
('R06591', 'reverse')	1
('R10778', 'forward')	1
('R07343', 'reverse')	1
('R03429', 'forward')	1
('R02073', 'reverse')	1
('R10863', 'forward')	1
('R04650', 'reverse')	1
('R04858', 'forward')	1
('R10631', 'reverse')	1
('R09377', 'reverse')	1
('R00221', 'forward')	1
('R05647', 'reverse')	1
('R01049', 'reverse')	1
('R02246', 'reverse')	1
('R07105', 'reverse')	1
('R02242', 'reverse')	1
('R09447', 'forward')	1
('R06446', 'reverse')	1
('R10344', 'reverse')	1
('R07835', 'reverse')	1
('R00378', 'forward')	1
('R01113', 'reverse')	1
('R03192', 'reverse')	1
('R08045', 'forward')	1
('R02013', 'forward')	1
('R09091', 'forward')	1
('R00875', 'reverse')	1
('R07723', 'forward')	1
('R08635', 'forward')	1
('R03132', 'reverse')	1
('R08595', 'reverse')	1
('R01000', 'reverse')	1
('R05765', 'reverse')	1
('R00529', 'forward')	1
('R02484', 'reverse')	1
('R00918', 'forward')	1
('R03334', 'forward')	1
('R09073', 'forward')	1
('R05797', 'reverse')	1
('R00152', 'forward')	1
('R00736', 'reverse')	1
('R01483', 'reverse')	1
('R01530', 'reverse')	1
('R04257', 'reverse')	1
('R04584', 'forward')	1
('R02737', 'reverse')	1
('R02413', 'forward')	1
('R06741', 'reverse')	1
('R01408', 'reverse')	1
('R05816', 'reverse')	1
('R01613', 'reverse')	1
('R01523', 'forward')	1
('R04168', 'reverse')	1
('R08353', 'reverse')	1
('R05604', 'forward')	1
('R02380', 'reverse')	1
('R00355', 'reverse')	1
('R08129', 'forward')	1
('R09609', 'forward')	1
('R01905', 'reverse')	1
('R01230', 'reverse')	1
('R02699', 'forward')	1
('R01083', 'reverse')	1
('R06433', 'reverse')	1
('R04187', 'forward')	1
('R10804', 'reverse')	1
('R05164', 'reverse')	1
('R07285', 'forward')	1
('R01600', 'forward')	1
('R02687', 'forward')	1
('R06317', 'forward')	1
('R08692', 'reverse')	1
('R06942', 'reverse')	1
('R00293', 'forward')	1
('R01280', 'forward')	1
('R02602', 'reverse')	1
('R10141', 'reverse')	1
('R06825', 'reverse')	1
('R00208', 'forward')	1
('R00743', 'reverse')	1
('R07635', 'reverse')	1
('R05085', 'forward')	1
('R09961', 'forward')	1
('R01095', 'reverse')	1
('R02802', 'forward')	1
('R10186', 'reverse')	1
('R01172', 'forward')	1
('R02060', 'reverse')	1
('R01224', 'forward')	1
('R07399', 'forward')	1
('R00075', 'forward')	1
('R07387', 'reverse')	1
('R08019', 'reverse')	1
('R08414', 'reverse')	1
('R08797', 'forward')	1
('R02297', 'reverse')	1
('R05116', 'reverse')	1
('R08808', 'forward')	1
('R09289', 'forward')	1
('R07478', 'reverse')	1
('R00723', 'forward')	1
('R10183', 'forward')	1
('R09255', 'forward')	1
('R00501', 'forward')	1
('R07253', 'forward')	1
('R09974', 'reverse')	1
('R09606', 'forward')	1
('R06195', 'forward')	1
('R01802', 'reverse')	1
('R08416', 'forward')	1
('R03826', 'forward')	1
('R09946', 'forward')	1
('R06789', 'forward')	1
('R05569', 'forward')	1
('R09800', 'forward')	1
('R10471', 'forward')	1
('R05795', 'reverse')	1
('R07312', 'forward')	1
('R09123', 'reverse')	1
('R00762', 'forward')	1
('R05454', 'reverse')	1
('R10325', 'reverse')	1
('R00914', 'forward')	1
('R00129', 'forward')	1
('R00758', 'reverse')	1
('R07991', 'reverse')	1
('R02740', 'reverse')	1
('R04436', 'reverse')	1
('R00726', 'reverse')	1
('R05119', 'forward')	1
('R00822', 'forward')	1
('R07583', 'reverse')	1
('R02963', 'reverse')	1
('R05763', 'forward')	1
('R08399', 'forward')	1
('R10187', 'forward')	1
('R08359', 'forward')	1
('R07064', 'forward')	1
('R04399', 'reverse')	1
('R00623', 'reverse')	1
('R04001', 'forward')	1
('R10233', 'forward')	1
('R09379', 'reverse')	1
('R07659', 'reverse')	1
('R10677', 'reverse')	1
('R05713', 'forward')	1
('R02182', 'reverse')	1
('R09684', 'forward')	1
('R00706', 'forward')	1
('R01586', 'reverse')	1
('R00505', 'forward')	1
('R02971', 'forward')	1
('R01034', 'reverse')	1
('R02537', 'reverse')	1
('R00842', 'reverse')	1
('R08608', 'reverse')	1
('R07919', 'forward')	1
('R03579', 'forward')	1
('R01580', 'forward')	1
('R02531', 'forward')	1
('R08636', 'reverse')	1
('R04007', 'forward')	1
('R08356', 'forward')	1
('R08167', 'forward')	1
('R10089', 'reverse')	1
('R04480', 'reverse')	1
('R05687', 'reverse')	1
('R04182', 'forward')	1
('R00857', 'reverse')	1
('R05823', 'forward')	1
('R07101', 'reverse')	1
('R00774', 'forward')	1
('R10536', 'reverse')	1
('R01855', 'reverse')	1
('R09232', 'forward')	1
('R08640', 'reverse')	1
('R01021', 'forward')	1
('R00291', 'forward')	1
('R08968', 'reverse')	1
('R10064', 'reverse')	1
('R01074', 'reverse')	1
('R02112', 'forward')	1
('R00514', 'forward')	1
('R00847', 'reverse')	1
('R10773', 'forward')	1
('R03153', 'reverse')	1
('R10438', 'reverse')	1
('R01287', 'forward')	1
('R10645', 'reverse')	1
('R04672', 'reverse')	1
('R00459', 'reverse')	1
('R00341', 'reverse')	1
('R10061', 'forward')	1
('R04131', 'forward')	1
('R09641', 'reverse')	1
('R02694', 'forward')	1
('R03929', 'forward')	1
('R04777', 'forward')	1
('R08755', 'reverse')	1
('R07414', 'reverse')	1
('R03858', 'forward')	1
('R04083', 'forward')	1
('R08156', 'reverse')	1
('R04709', 'reverse')	1
('R04248', 'forward')	1
('R08549', 'forward')	1
('R00401', 'reverse')	1
('R00337', 'reverse')	1
('R06862', 'reverse')	1
('R08004', 'forward')	1
('R01399', 'reverse')	1
('R08625', 'forward')	1
('R09902', 'forward')	1
('R01500', 'forward')	1
('R00644', 'reverse')	1
('R09241', 'reverse')	1
('R01281', 'reverse')	1
('R01188', 'reverse')	1
('R09664', 'forward')	1
('R05108', 'forward')	1
('R03928', 'reverse')	1
('R06432', 'forward')	1
('R03245', 'reverse')	1
('R01941', 'forward')	1
('R00967', 'reverse')	1
('R10166', 'forward')	1
('R01212', 'reverse')	1
('R06447', 'forward')	1
('R09051', 'reverse')	1
('R09242', 'forward')	1
('R00567', 'forward')	1
('R04413', 'reverse')	1
('R01715', 'reverse')	1
('R00434', 'reverse')	1
('R02258', 'reverse')	1
('R01041', 'reverse')	1
('R02685', 'reverse')	1
('R09795', 'reverse')	1
('R01238', 'forward')	1
('R00605', 'reverse')	1
('R03801', 'forward')	1
('R02409', 'forward')	1
('R01431', 'forward')	1
('R07633', 'reverse')	1
('R05768', 'reverse')	1
('R04133', 'reverse')	1
('R02189', 'forward')	1
('R03430', 'reverse')	1
('R09468', 'reverse')	1
('R01676', 'forward')	1
('R07256', 'reverse')	1
('R08145', 'forward')	1
('R04364', 'reverse')	1
('R03297', 'reverse')	1
('R10170', 'reverse')	1
('R03035', 'forward')	1
('R02148', 'forward')	1
('R07921', 'forward')	1
('R05611', 'forward')	1
('R08154', 'reverse')	1
('R02370', 'reverse')	1
('R01794', 'forward')	1
('R02056', 'forward')	1
('R00906', 'forward')	1
('R01667', 'reverse')	1
('R09450', 'reverse')	1
('R10054', 'reverse')	1
('R00910', 'reverse')	1
('R02781', 'forward')	1
('R00765', 'reverse')	1
('R01951', 'reverse')	1
('R00426', 'forward')	1
('R06728', 'reverse')	1
('R10821', 'reverse')	1
('R09278', 'forward')	1
('R04189', 'forward')	1
('R04659', 'reverse')	1
('R10829', 'forward')	1
('R01485', 'reverse')	1
('R00342', 'reverse')	1
('R09645', 'reverse')	1
('R04391', 'reverse')	1
('R10584', 'reverse')	1
('R10268', 'reverse')	1
('R00444', 'reverse')	1
('R07150', 'forward')	1
('R09979', 'reverse')	1
('R05115', 'forward')	1
('R04630', 'reverse')	1
('R01213', 'reverse')	1
('R00755', 'reverse')	1
('R05864', 'forward')	1
('R08633', 'reverse')	1
('R01395', 'forward')	1
('R02811', 'forward')	1
('R04920', 'forward')	1
('R04378', 'reverse')	1
('R01738', 'reverse')	1
('R00796', 'forward')	1
('R02990', 'forward')	1
('R00945', 'reverse')	1
('R08051', 'reverse')	1
('R05840', 'forward')	1
('R00094', 'forward')	1
('R09082', 'forward')	1
('R06483', 'forward')	1
('R02283', 'forward')	1
('R04172', 'forward')	1
('R04617', 'forward')	1
('R09090', 'reverse')	1
('R06298', 'reverse')	1
('R02090', 'forward')	1
('R01312', 'reverse')	1
('R05782', 'reverse')	1
('R03321', 'forward')	1
('R01538', 'reverse')	1
('R01919', 'reverse')	1
('R08358', 'reverse')	1
('R03563', 'forward')	1
('R08930', 'reverse')	1
('R03277', 'reverse')	1
('R02102', 'forward')	1
('R09273', 'forward')	1
('R08548', 'reverse')	1
('R03381', 'forward')	1
('R02360', 'forward')	1
('R03869', 'reverse')	1
('R04471', 'reverse')	1
('R06315', 'forward')	1
('R02051', 'forward')	1
('R07475', 'reverse')	1
('R02530', 'reverse')	1
('R00210', 'forward')	1
('R09158', 'reverse')	1
('R02274', 'reverse')	1
('R00508', 'reverse')	1
('R01386', 'reverse')	1
('R04174', 'forward')	1
('R00724', 'reverse')	1
('R03083', 'forward')	1
('R03816', 'reverse')	1
('R01804', 'reverse')	1
('R02101', 'reverse')	1
('R07300', 'forward')	1
('R01466', 'forward')	1
('R00794', 'reverse')	1
('R10529', 'forward')	1
('R09834', 'forward')	1
('R06303', 'forward')	1
('R02817', 'reverse')	1
('R00410', 'reverse')	1
('R08529', 'forward')	1
('R07760', 'forward')	1
('R00850', 'forward')	1
('R01909', 'forward')	1
('R02286', 'reverse')	1
('R05032', 'reverse')	1
('R09801', 'forward')	1
('R08044', 'reverse')	1
('R00590', 'forward')	1
('R07390', 'reverse')	1
('R07404', 'reverse')	1
('R01529', 'forward')	1
('R02223', 'forward')	1
('R00702', 'reverse')	1
('R10205', 'reverse')	1
('R06120', 'forward')	1
('R10690', 'forward')	1
('R00115', 'forward')	1
('R00230', 'forward')	1
('R08802', 'reverse')	1
('R10266', 'forward')	1
('R00132', 'reverse')	1
('R02323', 'reverse')	1
('R04448', 'forward')	1
('R10046', 'forward')	1
('R00654', 'reverse')	1
('R00461', 'forward')	1
('R03508', 'reverse')	1
('R04293', 'forward')	1
('R08982', 'forward')	1
('R08615', 'reverse')	1
('R08023', 'reverse')	1
('R03081', 'reverse')	1
('R03078', 'forward')	1
('R01666', 'reverse')	1
('R00554', 'forward')	1
('R05601', 'reverse')	1
('R02330', 'forward')	1
('R02097', 'reverse')	1
('R08697', 'reverse')	1
('R01621', 'reverse')	1
('R09477', 'reverse')	1
('R02504', 'forward')	1
('R00767', 'reverse')	1
('R05669', 'reverse')	1
('R00178', 'forward')	1
('R04177', 'reverse')	1
('R01076', 'forward')	1
('R08372', 'reverse')	1
('R08024', 'reverse')	1
('R03171', 'reverse')	1
('R08558', 'reverse')	1
('R05616', 'forward')	1
('R02806', 'reverse')	1
('R00336', 'reverse')	1
('R09680', 'reverse')	1
('R08967', 'reverse')	1
('R02777', 'forward')	1
('R03546', 'reverse')	1
('R00998', 'forward')	1
('R03540', 'forward')	1
('R04065', 'forward')	1
('R07408', 'forward')	1
('R10523', 'forward')	1
('R02682', 'reverse')	1
('R03399', 'forward')	1
('R00667', 'forward')	1
('R01353', 'reverse')	1
('R05838', 'forward')	1
('R00432', 'reverse')	1
('R03995', 'reverse')	1
('R08545', 'forward')	1
('R01511', 'reverse')	1
('R02847', 'reverse')	1
('R00966', 'forward')	1
('R00569', 'forward')	1
('R08474', 'reverse')	1
('R04409', 'reverse')	1
('R00263', 'reverse')	1
('R02187', 'forward')	1
('R05061', 'reverse')	1
('R10241', 'reverse')	1
('R08017', 'forward')	1
('R00960', 'reverse')	1
('R02818', 'forward')	1
('R02257', 'forward')	1
('R01589', 'reverse')	1
('R01992', 'reverse')	1
('R01973', 'forward')	1
('R03180', 'forward')	1
('R01242', 'forward')	1
('R07093', 'forward')	1
('R04645', 'reverse')	1
('R00994', 'forward')	1
('R01057', 'forward')	1
('R10092', 'forward')	1
('R08503', 'reverse')	1
('R09963', 'reverse')	1
('R08937', 'forward')	1
('R02782', 'forward')	1
('R08626', 'forward')	1
('R02540', 'reverse')	1
('R02411', 'forward')	1
('R00515', 'forward')	1
('R04208', 'reverse')	1
('R05581', 'reverse')	1
('R04687', 'forward')	1
('R02731', 'reverse')	1
('R00709', 'forward')	1
('R00451', 'forward')	1
('R08031', 'forward')	1
('R02203', 'forward')	1
('R00937', 'reverse')	1
('R07672', 'forward')	1
('R06610', 'forward')	1
('R09843', 'reverse')	1
('R06359', 'forward')	1
('R03537', 'reverse')	1
('R00224', 'forward')	1
('R03181', 'forward')	1
('R10505', 'forward')	1
('R09117', 'forward')	1
('R01086', 'reverse')	1
('R02491', 'reverse')	1
('R01556', 'reverse')	1
('R08598', 'reverse')	1
('R04194', 'forward')	1
('R09718', 'forward')	1
('R08165', 'forward')	1
('R06733', 'reverse')	1
('R06724', 'forward')	1
('R03894', 'reverse')	1
('R09770', 'forward')	1
('R03921', 'forward')	1
('R02145', 'reverse')	1
('R03239', 'forward')	1
('R00460', 'forward')	1
('R03094', 'forward')	1
('R04638', 'reverse')	1
('R00801', 'reverse')	1
('R01050', 'reverse')	1
('R03460', 'reverse')	1
('R08195', 'reverse')	1
('R01278', 'reverse')	1
('R04325', 'forward')	1
('R06630', 'reverse')	1
('R09990', 'reverse')	1
('R01514', 'reverse')	1
('R04292', 'reverse')	1
('R01232', 'forward')	1
('R04986', 'reverse')	1
('R04176', 'forward')	1
('R00209', 'reverse')	1
('R01054', 'reverse')	1
('R09084', 'forward')	1
('R01576', 'forward')	1
('R00872', 'reverse')	1
('R07666', 'reverse')	1
('R01263', 'forward')	1
('R00988', 'reverse')	1
('R02094', 'forward')	1
('R00928', 'forward')	1
('R08984', 'forward')	1
('R01335', 'reverse')	1
('R08708', 'forward')	1
('R00465', 'forward')	1
('R01430', 'reverse')	1
('R02061', 'forward')	1
('R03490', 'reverse')	1
('R03889', 'reverse')	1
('R00261', 'forward')	1
('R09136', 'forward')	1
('R09052', 'reverse')	1
('R10168', 'reverse')	1
('R03454', 'forward')	1
('R03131', 'forward')	1
('R09036', 'reverse')	1
('R08151', 'reverse')	1
('R00991', 'forward')	1
('R00347', 'forward')	1
('R05048', 'forward')	1
('R04610', 'forward')	1
('R09040', 'reverse')	1
('R05502', 'forward')	1
('R04739', 'forward')	1
('R09291', 'forward')	1
('R09108', 'reverse')	1
('R05499', 'forward')	1
('R10718', 'reverse')	1
('R06577', 'reverse')	1
('R02591', 'reverse')	1
('R00157', 'forward')	1
('R03248', 'reverse')	1
('R00048', 'forward')	1
('R04874', 'forward')	1
('R01173', 'reverse')	1
('R04259', 'forward')	1
('R09948', 'reverse')	1
('R04279', 'forward')	1
('R06977', 'reverse')	1
('R05052', 'forward')	1
('R10553', 'reverse')	1
('R06358', 'forward')	1
('R03691', 'forward')	1
('R04319', 'forward')	1
('R03275', 'reverse')	1
('R06987', 'forward')	1
('R01585', 'reverse')	1
('R01147', 'reverse')	1
('R00375', 'forward')	1
('R04020', 'forward')	1
('R05675', 'reverse')	1
('R08079', 'reverse')	1
('R07660', 'reverse')	1
('R01723', 'reverse')	1
('R09796', 'forward')	1
('R10632', 'reverse')	1
('R03856', 'reverse')	1
('R00835', 'reverse')	1
('R05791', 'forward')	1
('R07680', 'reverse')	1
('R01027', 'reverse')	1
('R08648', 'reverse')	1
('R09947', 'reverse')	1
('R09633', 'forward')	1
('R08767', 'forward')	1
('R08810', 'forward')	1
('R01316', 'forward')	1
('R00985', 'forward')	1
('R00768', 'forward')	1
('R02461', 'forward')	1
('R08083', 'reverse')	1
('R03161', 'reverse')	1
('R01330', 'reverse')	1
('R06983', 'reverse')	1
('R10616', 'reverse')	1
('R02545', 'reverse')	1
('R09755', 'reverse')	1
('R05651', 'reverse')	1
('R01942', 'reverse')	1
('R00948', 'reverse')	1
('R01161', 'forward')	1
('R06530', 'forward')	1
('R05865', 'reverse')	1
('R05744', 'reverse')	1
('R02221', 'forward')	1
('R00904', 'reverse')	1
('R01884', 'forward')	1
('R04410', 'forward')	1
('R02828', 'reverse')	1
('R00974', 'reverse')	1
('R10391', 'forward')	1
('R01432', 'reverse')	1
('R03269', 'forward')	1
('R00438', 'forward')	1
('R05237', 'forward')	1
('R01251', 'forward')	1
('R00694', 'reverse')	1
('R02004', 'forward')	1
('R00332', 'reverse')	1
('R01135', 'reverse')	1
('R04559', 'reverse')	1
('R10284', 'reverse')	1
('R06436', 'reverse')	1
('R07219', 'reverse')	1
('R02749', 'reverse')	1
('R03177', 'reverse')	1
('R01392', 'reverse')	1
('R02263', 'reverse')	1
('R05049', 'reverse')	1
('R00684', 'reverse')	1
('R05063', 'reverse')	1
('R05105', 'reverse')	1
('R04365', 'reverse')	1
('R00578', 'forward')	1
('R09470', 'forward')	1
('R10431', 'reverse')	1
('R01812', 'reverse')	1
('R08511', 'forward')	1
('R02099', 'forward')	1
('R02565', 'forward')	1
('R09271', 'forward')	1
('R08533', 'reverse')	1
('R01677', 'forward')	1
('R04512', 'forward')	1
('R00829', 'reverse')	1
('R09903', 'reverse')	1
('R03434', 'forward')	1
('R02081', 'reverse')	1
('R10443', 'reverse')	1
('R00104', 'forward')	1
('R00454', 'forward')	1
('R06605', 'forward')	1
('R10807', 'forward')	1
('R00026', 'reverse')	1
('R03700', 'forward')	1
('R02057', 'reverse')	1
('R01824', 'reverse')	1
('R09975', 'forward')	1
('R06459', 'reverse')	1
('R09650', 'reverse')	1
('R03984', 'forward')	1
('R00545', 'reverse')	1
('R00912', 'forward')	1
('R05516', 'reverse')	1
('R10860', 'forward')	1
('R04611', 'forward')	1
('R00973', 'forward')	1
('R02861', 'reverse')	1
('R05597', 'forward')	1
('R06726', 'forward')	1
('R00649', 'forward')	1
('R08015', 'forward')	1
('R09530', 'forward')	1
('R01227', 'forward')	1
('R07133', 'forward')	1
('R03110', 'forward')	1
('R07279', 'forward')	1
('R04744', 'reverse')	1
('R02992', 'reverse')	1
('R00947', 'forward')	1
('R00603', 'reverse')	1
('R09048', 'forward')	1
('R00260', 'reverse')	1
('R04068', 'forward')	1
('R00627', 'reverse')	1
('R01512', 'forward')	1
('R09940', 'forward')	1
('R01959', 'reverse')	1
('R01418', 'reverse')	1
('R00562', 'forward')	1
('R08879', 'forward')	1
('R05772', 'reverse')	1
('R03526', 'forward')	1
('R04209', 'reverse')	1
('R00656', 'forward')	1
('R02654', 'forward')	1
('R09953', 'forward')	1
('R03756', 'forward')	1
('R00511', 'reverse')	1
('R02251', 'forward')	1
('R01070', 'forward')	1
('R09283', 'reverse')	1
('R02317', 'forward')	1
('R07734', 'reverse')	1
('R03197', 'reverse')	1
('R00871', 'forward')	1
('R08393', 'forward')	1
('R00999', 'forward')	1
('R00399', 'forward')	1
('R04777', 'reverse')	1
('R02959', 'forward')	1
('R06580', 'forward')	1
('R02593', 'forward')	1
('R00778', 'forward')	1
('R04083', 'reverse')	1
('R00482', 'forward')	1
('R00477', 'reverse')	1
('R03317', 'forward')	1
('R10463', 'reverse')	1
('R00005', 'reverse')	1
('R08549', 'reverse')	1
('R08004', 'reverse')	1
('R09902', 'reverse')	1
('R01872', 'forward')	1
('R06447', 'reverse')	1
('R01521', 'reverse')	1
('R02334', 'reverse')	1
('R06966', 'forward')	1
('R09644', 'forward')	1
('R01059', 'reverse')	1
('R06432', 'reverse')	1
('R02575', 'reverse')	1
('R10166', 'reverse')	1
('R04185', 'reverse')	1
('R07674', 'forward')	1
('R04182', 'reverse')	1
('R08543', 'forward')	1
('R01201', 'forward')	1
('R03418', 'forward')	1
('R00212', 'reverse')	1
('R01529', 'reverse')	1
('R02944', 'forward')	1
('R02135', 'forward')	1
('R00230', 'reverse')	1
('R00955', 'forward')	1
('R04448', 'reverse')	1
('R01381', 'forward')	1
('R06791', 'forward')	1
('R10532', 'forward')	1
('R10046', 'reverse')	1
('R07326', 'forward')	1
('R05337', 'forward')	1
('R00461', 'reverse')	1
('R04440', 'reverse')	1
('R09246', 'reverse')	1
('R04444', 'forward')	1
('R04293', 'reverse')	1
('R10140', 'forward')	1
('R03178', 'reverse')	1
('R05587', 'forward')	1
('R03078', 'reverse')	1
('R02927', 'forward')	1
('R01898', 'forward')	1
('R00881', 'forward')	1
('R02330', 'reverse')	1
('R07142', 'forward')	1
('R08432', 'forward')	1
('R03292', 'forward')	1
('R00113', 'reverse')	1
('R04336', 'forward')	1
('R02504', 'reverse')	1
('R08982', 'reverse')	1
('R10196', 'forward')	1
('R08087', 'forward')	1
('R07257', 'reverse')	1
('R00524', 'forward')	1
('R09100', 'forward')	1
('R09278', 'reverse')	1
('R07830', 'forward')	1
('R04189', 'reverse')	1
('R00015', 'forward')	1
('R10829', 'reverse')	1
('R08150', 'forward')	1
('R05381', 'forward')	1
('R06629', 'forward')	1
('R01108', 'forward')	1
('R05115', 'reverse')	1
('R10251', 'forward')	1
('R10253', 'forward')	1
('R01395', 'reverse')	1
('R00906', 'reverse')	1
('R00868', 'reverse')	1
('R06830', 'forward')	1
('R02056', 'reverse')	1
('R01794', 'reverse')	1
('R08419', 'reverse')	1
('R01862', 'forward')	1
('R05539', 'reverse')	1
('R02772', 'reverse')	1
('R08951', 'reverse')	1
('R03709', 'reverse')	1
('R04170', 'forward')	1
('R01238', 'reverse')	1
('R01204', 'forward')	1
('R01388', 'forward')	1
('R02781', 'reverse')	1
('R10283', 'forward')	1
('R10267', 'reverse')	1
('R01021', 'reverse')	1
('R01387', 'forward')	1
('R08746', 'reverse')	1
('R08435', 'reverse')	1
('R02664', 'forward')	1
('R03240', 'reverse')	1
('R01619', 'forward')	1
('R02112', 'reverse')	1
('R01210', 'reverse')	1
('R05166', 'reverse')	1
('R06131', 'reverse')	1
('R09607', 'forward')	1
('R10061', 'reverse')	1
('R01813', 'forward')	1
('R04644', 'reverse')	1
('R01957', 'forward')	1
('R08625', 'reverse')	1
('R01338', 'forward')	1
('R05064', 'forward')	1
('R09242', 'reverse')	1
('R00567', 'reverse')	1
('R02377', 'forward')	1
('R01209', 'forward')	1
('R01052', 'reverse')	1
('R06760', 'forward')	1
('R08354', 'forward')	1
('R10432', 'forward')	1
('R08440', 'forward')	1
('R03264', 'forward')	1
('R01786', 'forward')	1
('R10845', 'forward')	1
('R02409', 'reverse')	1
('R00289', 'forward')	1
('R10690', 'reverse')	1
('R01441', 'reverse')	1
('R01001', 'forward')	1
('R07300', 'reverse')	1
('R02750', 'reverse')	1
('R02856', 'forward')	1
('R05670', 'reverse')	1
('R00469', 'forward')	1
('R04299', 'reverse')	1
('R02359', 'forward')	1
('R06303', 'reverse')	1
('R03443', 'forward')	1
('R06063', 'reverse')	1
('R08529', 'reverse')	1
('R07760', 'reverse')	1
('R00850', 'reverse')	1
('R09600', 'forward')	1
('R02083', 'reverse')	1
('R01909', 'reverse')	1
('R05338', 'reverse')	1
('R04737', 'forward')	1
('R07726', 'forward')	1
('R00590', 'reverse')	1
('R09805', 'forward')	1
('R10452', 'reverse')	1
('R00377', 'reverse')	1
('R10305', 'reverse')	1
('R05140', 'reverse')	1
('R02990', 'reverse')	1
('R00749', 'forward')	1
('R03083', 'reverse')	1
('R06746', 'reverse')	1
('R07920', 'forward')	1
('R00871', 'reverse')	1
('R05694', 'reverse')	1
('R03244', 'forward')	1
('R10287', 'forward')	1
('R08751', 'reverse')	1
('R10504', 'reverse')	1
('R01051', 'reverse')	1
('R02185', 'forward')	1
('R01574', 'forward')	1
('R10711', 'reverse')	1
('R08183', 'forward')	1
('R01770', 'reverse')	1
('R01256', 'forward')	1
('R08885', 'forward')	1
('R00372', 'reverse')	1
('R00094', 'reverse')	1
('R08528', 'forward')	1
('R00102', 'forward')	1
('R10339', 'forward')	1
('R00714', 'forward')	1
('R09896', 'reverse')	1
('R01764', 'forward')	1
('R09145', 'forward')	1
('R04199', 'forward')	1
('R10197', 'forward')	1
('R07136', 'forward')	1
('R04051', 'forward')	1
('R00422', 'forward')	1
('R03758', 'forward')	1
('R01817', 'forward')	1
('R00931', 'reverse')	1
('R04217', 'reverse')	1
('R09993', 'forward')	1
('R09082', 'reverse')	1
('R00571', 'forward')	1
('R10848', 'forward')	1
('R05884', 'forward')	1
('R10135', 'reverse')	1
('R00920', 'forward')	1
('R09752', 'forward')	1
('R02973', 'forward')	1
('R00998', 'reverse')	1
('R07408', 'reverse')	1
('R01639', 'forward')	1
('R08352', 'forward')	1
('R08514', 'reverse')	1
('R10408', 'forward')	1
('R10523', 'reverse')	1
('R06321', 'forward')	1
('R04026', 'forward')	1
('R00667', 'reverse')	1
('R04439', 'forward')	1
('R01788', 'forward')	1
('R07828', 'reverse')	1
('R03726', 'forward')	1
('R02558', 'forward')	1
('R05838', 'reverse')	1
('R01324', 'forward')	1
('R08545', 'reverse')	1
('R01145', 'forward')	1
('R02611', 'forward')	1
('R00178', 'reverse')	1
('R08987', 'forward')	1
('R06120', 'reverse')	1
('R03438', 'reverse')	1
('R07442', 'forward')	1
('R00008', 'forward')	1
('R01079', 'reverse')	1
('R03096', 'forward')	1
('R02455', 'forward')	1
('R00853', 'forward')	1
