rxn	iter
('R02288', 'forward')	1
('R02284', 'reverse')	1
('R00753', 'reverse')	1
('R03375', 'reverse')	1
('R09941', 'forward')	1
('R00287', 'reverse')	1
('R08714', 'forward')	1
('R01544', 'forward')	1
('R01682', 'forward')	1
('R00513', 'reverse')	1
('R01549', 'forward')	1
('R01863', 'forward')	1
('R01288', 'reverse')	1
('R07629', 'forward')	1
('R10460', 'reverse')	1
('R02243', 'reverse')	1
('R01874', 'reverse')	1
('R00504', 'forward')	1
('R03351', 'reverse')	1
('R01441', 'forward')	1
('R01785', 'reverse')	1
('R00345', 'forward')	1
('R06746', 'forward')	1
('R02922', 'reverse')	1
('R09880', 'reverse')	1
('R01602', 'forward')	1
('R06871', 'reverse')	1
('R10846', 'reverse')	1
('R05138', 'forward')	1
('R00672', 'reverse')	1
('R02421', 'reverse')	1
('R06870', 'reverse')	1
('R09670', 'forward')	1
('R10775', 'reverse')	1
('R02852', 'reverse')	1
('R00440', 'forward')	1
('R10283', 'reverse')	1
('R05338', 'reverse')	1
('R00901', 'reverse')	1
('R01015', 'reverse')	1
('R05563', 'forward')	1
('R01437', 'reverse')	1
('R03696', 'forward')	1
('R10342', 'reverse')	1
('R00838', 'reverse')	1
('R00335', 'reverse')	1
('R02888', 'reverse')	1
('R02325', 'reverse')	1
('R01602', 'reverse')	1
('R01411', 'forward')	1
('R01810', 'forward')	1
('R00490', 'forward')	1
('R02934', 'reverse')	1
('R01618', 'reverse')	1
('R00006', 'forward')	1
('R02293', 'forward')	1
('R00503', 'reverse')	1
('R09669', 'forward')	1
('R00726', 'forward')	1
('R00004', 'reverse')	1
('R02121', 'reverse')	1
('R00308', 'forward')	1
('R09942', 'forward')	1
('R08603', 'reverse')	1
('R10010', 'forward')	1
('R00903', 'reverse')	1
('R01662', 'reverse')	1
('R09668', 'forward')	1
('R05605', 'reverse')	1
('R02327', 'forward')	1
('R01127', 'reverse')	1
('R06868', 'forward')	1
('R04382', 'reverse')	1
('R02740', 'forward')	1
('R04436', 'forward')	1
('R10837', 'reverse')	1
('R00570', 'reverse')	1
('R02602', 'forward')	1
('R01150', 'reverse')	1
('R07413', 'forward')	1
('R01562', 'reverse')	1
('R04858', 'reverse')	1
('R01066', 'reverse')	1
('R08352', 'reverse')	1
('R00497', 'forward')	1
('R00348', 'reverse')	1
('R08603', 'forward')	1
('R01166', 'reverse')	1
('R00089', 'forward')	1
('R03260', 'forward')	1
('R01660', 'forward')	1
('R00008', 'reverse')	1
('R01164', 'reverse')	1
('R01563', 'reverse')	1
('R01782', 'reverse')	1
('R09752', 'reverse')	1
('R01286', 'reverse')	1
('R00883', 'forward')	1
('R02059', 'forward')	1
('R01026', 'forward')	1
('R08632', 'forward')	1
('R08568', 'forward')	1
('R09374', 'reverse')	1
('R02137', 'reverse')	1
('R10525', 'reverse')	1
('R01145', 'reverse')	1
('R00303', 'reverse')	1
('R01890', 'reverse')	1
('R00316', 'forward')	1
('R01885', 'forward')	1
('R01900', 'forward')	1
('R03479', 'forward')	1
('R09634', 'forward')	1
('R01788', 'reverse')	1
('R03409', 'reverse')	1
('R02556', 'reverse')	1
('R10776', 'forward')	1
('R02751', 'forward')	1
('R03254', 'reverse')	1
('R01189', 'reverse')	1
('R00483', 'reverse')	1
('R02284', 'forward')	1
('R03238', 'forward')	1
('R09126', 'reverse')	1
('R00268', 'forward')	1
('R03375', 'forward')	1
('R08617', 'forward')	1
('R00324', 'reverse')	1
('R01228', 'reverse')	1
('R00909', 'reverse')	1
('R01288', 'forward')	1
('R10460', 'forward')	1
('R09945', 'reverse')	1
('R01965', 'reverse')	1
('R00503', 'forward')	1
('R00287', 'forward')	1
('R01877', 'forward')	1
('R01082', 'forward')	1
('R00491', 'reverse')	1
('R00221', 'reverse')	1
('R09943', 'reverse')	1
('R00575', 'forward')	1
('R08575', 'forward')	1
('R10688', 'reverse')	1
('R00570', 'forward')	1
('R02458', 'reverse')	1
('R01401', 'reverse')	1
('R01980', 'reverse')	1
('R01748', 'reverse')	1
('R00573', 'forward')	1
('R00173', 'forward')	1
('R00968', 'reverse')	1
('R09780', 'reverse')	1
('R06871', 'forward')	1
('R01072', 'reverse')	1
('R00373', 'forward')	1
('R01394', 'forward')	1
('R10060', 'reverse')	1
('R01468', 'reverse')	1
('R06428', 'reverse')	1
('R02037', 'reverse')	1
('R02038', 'forward')	1
('R02120', 'forward')	1
('R00551', 'reverse')	1
('R03478', 'reverse')	1
('R03427', 'forward')	1
('R00999', 'reverse')	1
('R00953', 'reverse')	1
('R00760', 'reverse')	1
('R10691', 'reverse')	1
('R01267', 'reverse')	1
('R07651', 'reverse')	1
('R01028', 'forward')	1
('R01326', 'reverse')	1
('R01131', 'forward')	1
('R00877', 'forward')	1
('R10088', 'reverse')	1
('R00719', 'reverse')	1
('R00463', 'forward')	1
('R10348', 'reverse')	1
('R00135', 'reverse')	1
('R00949', 'forward')	1
('R01712', 'forward')	1
('R00331', 'reverse')	1
('R01186', 'reverse')	1
('R00253', 'reverse')	1
('R01187', 'forward')	1
('R07277', 'forward')	1
('R01206', 'reverse')	1
('R00329', 'forward')	1
('R00997', 'reverse')	1
('R01968', 'forward')	1
('R01266', 'reverse')	1
('R01402', 'forward')	1
('R01662', 'forward')	1
('R00522', 'forward')	1
('R00751', 'forward')	1
('R02778', 'reverse')	1
('R01087', 'forward')	1
('R03013', 'forward')	1
('R03271', 'forward')	1
('R01381', 'reverse')	1
('R01090', 'forward')	1
('R00217', 'reverse')	1
('R00484', 'reverse')	1
('R00955', 'reverse')	1
('R06975', 'forward')	1
('R02036', 'forward')	1
('R05046', 'reverse')	1
('R00262', 'forward')	1
('R03298', 'reverse')	1
('R00749', 'reverse')	1
('R00321', 'forward')	1
('R00289', 'reverse')	1
('R04640', 'forward')	1
('R01886', 'forward')	1
('R01201', 'reverse')	1
('R07261', 'forward')	1
('R02139', 'forward')	1
('R09085', 'reverse')	1
('R03387', 'reverse')	1
('R09009', 'forward')	1
('R00320', 'forward')	1
('R05850', 'reverse')	1
('R02091', 'forward')	1
('R10486', 'forward')	1
('R07243', 'reverse')	1
('R02439', 'forward')	1
('R02110', 'reverse')	1
('R01634', 'forward')	1
('R00881', 'reverse')	1
('R02887', 'reverse')	1
('R02279', 'reverse')	1
('R02727', 'forward')	1
('R01898', 'reverse')	1
('R10818', 'forward')	1
('R00837', 'forward')	1
('R01557', 'reverse')	1
('R00194', 'forward')	1
('R01920', 'reverse')	1
('R09717', 'reverse')	1
('R01963', 'reverse')	1
('R04736', 'reverse')	1
('R07316', 'reverse')	1
('R00457', 'forward')	1
('R03925', 'forward')	1
('R00725', 'forward')	1
('R09959', 'reverse')	1
('R00012', 'forward')	1
('R07393', 'forward')	1
('R07342', 'forward')	1
('R02100', 'reverse')	1
('R01117', 'forward')	1
('R10463', 'forward')	1
('R08572', 'forward')	1
('R07917', 'forward')	1
('R01448', 'forward')	1
('R04277', 'reverse')	1
('R00962', 'forward')	1
('R05563', 'reverse')	1
('R03459', 'reverse')	1
('R01168', 'forward')	1
('R01517', 'reverse')	1
('R04435', 'forward')	1
('R04247', 'reverse')	1
('R00005', 'forward')	1
('R02575', 'forward')	1
('R03868', 'forward')	1
('R01059', 'forward')	1
('R00330', 'forward')	1
('R02285', 'forward')	1
('R00762', 'reverse')	1
('R00490', 'reverse')	1
('R02334', 'forward')	1
('R02293', 'reverse')	1
('R01771', 'reverse')	1
('R00346', 'forward')	1
('R00876', 'reverse')	1
('R05806', 'reverse')	1
('R00239', 'reverse')	1
('R02147', 'reverse')	1
('R00575', 'reverse')	1
('R01541', 'reverse')	1
('R00772', 'reverse')	1
('R02508', 'reverse')	1
('R10534', 'reverse')	1
('R03178', 'forward')	1
('R05176', 'forward')	1
('R03935', 'reverse')	1
('R05764', 'forward')	1
('R00662', 'forward')	1
('R01140', 'reverse')	1
('R01169', 'forward')	1
('R07920', 'reverse')	1
('R09087', 'reverse')	1
('R04346', 'forward')	1
('R05549', 'forward')	1
('R00954', 'reverse')	1
('R03371', 'forward')	1
('R00477', 'forward')	1
('R03052', 'reverse')	1
('R00127', 'forward')	1
('R02111', 'reverse')	1
('R01635', 'reverse')	1
('R00885', 'forward')	1
('R10630', 'forward')	1
('R02563', 'forward')	1
('R00400', 'reverse')	1
('R00334', 'forward')	1
('R01329', 'reverse')	1
('R02142', 'forward')	1
('R02326', 'reverse')	1
('R00525', 'forward')	1
('R06601', 'reverse')	1
('R02886', 'reverse')	1
('R08355', 'forward')	1
('R02485', 'forward')	1
('R02188', 'reverse')	1
('R10847', 'reverse')	1
('R03083', 'reverse')	1
('R00995', 'forward')	1
('R01153', 'forward')	1
('R02719', 'reverse')	1
('R06746', 'reverse')	1
('R01081', 'forward')	1
('R07920', 'forward')	1
('R10809', 'reverse')	1
('R01052', 'forward')	1
('R02319', 'reverse')	1
('R02111', 'forward')	1
('R00440', 'reverse')	1
('R05138', 'reverse')	1
('R09717', 'forward')	1
('R01441', 'reverse')	1
('R00185', 'reverse')	1
('R00837', 'reverse')	1
('R01001', 'forward')	1
('R01579', 'forward')	1
('R01127', 'forward')	1
('R05605', 'forward')	1
('R02071', 'reverse')	1
('R04035', 'reverse')	1
('R02421', 'forward')	1
('R10270', 'reverse')	1
('R03504', 'reverse')	1
('R08057', 'forward')	1
('R02869', 'forward')	1
('R01648', 'forward')	1
('R05661', 'forward')	1
('R02750', 'reverse')	1
('R07300', 'reverse')	1
('R03288', 'reverse')	1
('R00194', 'reverse')	1
('R00469', 'forward')	1
('R02328', 'reverse')	1
('R10535', 'reverse')	1
('R10678', 'forward')	1
('R10010', 'reverse')	1
('R01051', 'reverse')	1
('R01144', 'forward')	1
('R06868', 'reverse')	1
('R10678', 'reverse')	1
('R04422', 'reverse')	1
('R03127', 'forward')	1
('R01100', 'forward')	1
('R07265', 'reverse')	1
('R03802', 'reverse')	1
('R00776', 'forward')	1
('R00655', 'forward')	1
('R00443', 'forward')	1
('R10679', 'reverse')	1
('R01620', 'reverse')	1
('R00764', 'reverse')	1
('R03244', 'forward')	1
('R09669', 'reverse')	1
('R02185', 'forward')	1
('R02155', 'forward')	1
('R07419', 'forward')	1
('R00504', 'reverse')	1
('R01917', 'reverse')	1
('R02288', 'reverse')	1
('R05166', 'forward')	1
('R00411', 'forward')	1
('R09941', 'reverse')	1
('R09942', 'reverse')	1
('R01549', 'reverse')	1
('R03394', 'forward')	1
('R03240', 'forward')	1
('R03256', 'reverse')	1
('R00372', 'reverse')	1
('R01770', 'reverse')	1
('R00308', 'reverse')	1
('R05069', 'forward')	1
('R01863', 'reverse')	1
('R01153', 'reverse')	1
('R02121', 'forward')	1
('R03032', 'forward')	1
('R00485', 'forward')	1
('R01964', 'reverse')	1
('R03822', 'reverse')	1
('R01634', 'reverse')	1
('R01885', 'reverse')	1
('R02439', 'reverse')	1
('R10486', 'reverse')	1
('R05805', 'forward')	1
('R09009', 'reverse')	1
('R05140', 'forward')	1
('R01878', 'reverse')	1
('R01001', 'reverse')	1
('R02408', 'reverse')	1
('R00970', 'forward')	1
('R10347', 'forward')	1
('R00748', 'forward')	1
('R01149', 'forward')	1
('R10305', 'forward')	1
('R00436', 'reverse')	1
('R08555', 'forward')	1
('R00377', 'forward')	1
('R01966', 'forward')	1
('R01484', 'forward')	1
('R01101', 'forward')	1
('R01028', 'reverse')	1
('R10784', 'forward')	1
('R01573', 'forward')	1
('R10135', 'forward')	1
('R09939', 'reverse')	1
('R03330', 'forward')	1
('R02144', 'forward')	1
('R00827', 'forward')	1
('R07261', 'reverse')	1
('R01397', 'forward')	1
('R00661', 'reverse')	1
('R03333', 'forward')	1
('R02833', 'forward')	1
('R00766', 'reverse')	1
('R01754', 'forward')	1
('R00961', 'forward')	1
('R03421', 'reverse')	1
('R01207', 'forward')	1
('R00321', 'reverse')	1
('R00128', 'forward')	1
('R00722', 'forward')	1
('R07641', 'reverse')	1
('R00124', 'reverse')	1
('R01791', 'reverse')	1
('R01886', 'reverse')	1
('R00251', 'reverse')	1
('R07264', 'forward')	1
('R00911', 'reverse')	1
('R00888', 'forward')	1
('R00067', 'forward')	1
('R10836', 'forward')	1
('R02433', 'forward')	1
('R03033', 'forward')	1
('R01668', 'forward')	1
('R01547', 'reverse')	1
('R05053', 'forward')	1
('R00085', 'reverse')	1
('R05606', 'forward')	1
('R00965', 'reverse')	1
('R04424', 'forward')	1
('R00188', 'reverse')	1
('R00530', 'reverse')	1
('R01394', 'reverse')	1
('R04343', 'forward')	1
('R00200', 'reverse')	1
('R08614', 'reverse')	1
('R00428', 'reverse')	1
('R10344', 'forward')	1
('R02089', 'forward')	1
('R00125', 'forward')	1
('R01504', 'forward')	1
('R01961', 'reverse')	1
('R05758', 'reverse')	1
('R04591', 'reverse')	1
('R01109', 'forward')	1
('R07643', 'forward')	1
('R01712', 'reverse')	1
('R00192', 'forward')	1
('R06982', 'reverse')	1
('R00269', 'forward')	1
('R05135', 'reverse')	1
('R03384', 'forward')	1
('R01652', 'forward')	1
('R00896', 'forward')	1
('R00292', 'reverse')	1
('R00179', 'forward')	1
('R01751', 'reverse')	1
('R00254', 'forward')	1
('R07480', 'forward')	1
('R07395', 'forward')	1
('R00494', 'reverse')	1
('R02750', 'forward')	1
('R10270', 'forward')	1
('R01056', 'reverse')	1
('R01561', 'forward')	1
('R00995', 'reverse')	1
('R07613', 'reverse')	1
('R03084', 'reverse')	1
('R02073', 'forward')	1
('R01229', 'reverse')	1
('R08514', 'forward')	1
('R05781', 'reverse')	1
('R09532', 'reverse')	1
('R00478', 'reverse')	1
('R05338', 'forward')	1
('R01067', 'reverse')	1
('R00895', 'forward')	1
('R01526', 'forward')	1
('R01968', 'reverse')	1
('R07394', 'forward')	1
('R05202', 'reverse')	1
('R10548', 'reverse')	1
('R02329', 'reverse')	1
('R02098', 'reverse')	1
('R01954', 'forward')	1
('R03260', 'reverse')	1
('R01870', 'reverse')	1
('R10179', 'forward')	1
('R01152', 'forward')	1
('R05717', 'forward')	1
('R02244', 'reverse')	2
('R00344', 'reverse')	2
('R08895', 'reverse')	2
('R02865', 'reverse')	2
('R08201', 'forward')	2
('R02867', 'reverse')	2
('R10245', 'reverse')	2
('R08201', 'reverse')	2
('R09824', 'reverse')	2
('R07945', 'forward')	2
('R02867', 'forward')	2
('R06439', 'reverse')	2
('R10245', 'forward')	2
('R00747', 'forward')	2
('R09904', 'forward')	2
('R00344', 'forward')	2
('R06424', 'reverse')	2
('R07839', 'reverse')	2
('R02244', 'forward')	2
('R08200', 'forward')	2
('R06439', 'forward')	2
('R04482', 'reverse')	2
('R08894', 'reverse')	2
('R07943', 'forward')	2
('R08200', 'reverse')	2
('R01447', 'forward')	2
('R00747', 'reverse')	2
('R00874', 'forward')	2
('R00199', 'reverse')	2
('R01867', 'forward')	2
('R07943', 'reverse')	2
('R02926', 'reverse')	2
('R08893', 'forward')	2
('R06423', 'reverse')	2
('R02866', 'reverse')	2
('R00363', 'forward')	2
('R10541', 'reverse')	2
('R04482', 'forward')	2
('R02926', 'forward')	2
('R08895', 'forward')	2
('R01867', 'reverse')	2
('R00199', 'forward')	2
('R00874', 'reverse')	2
('R09904', 'reverse')	2
('R10096', 'reverse')	2
('R08891', 'reverse')	2
('R00363', 'reverse')	2
('R08893', 'reverse')	2
('R10096', 'forward')	2
('R00206', 'reverse')	2
('R07945', 'reverse')	2
('R08894', 'forward')	2
('R07839', 'forward')	2
('R02865', 'forward')	2
('R10541', 'forward')	2
('R00318', 'reverse')	2
('R02868', 'forward')	2
('R00318', 'forward')	2
('R09824', 'forward')	2
('R09588', 'forward')	2
('R06424', 'forward')	2
('R09588', 'reverse')	2
('R09821', 'reverse')	2
('R06423', 'forward')	2
('R03966', 'reverse')	2
('R00206', 'forward')	2
('R09821', 'forward')	2
('R03966', 'forward')	2
('R02866', 'forward')	2
('R08891', 'forward')	2
('R01447', 'reverse')	2
('R02868', 'reverse')	2
('R10469', 'forward')	3
('R09978', 'reverse')	3
('R03472', 'reverse')	3
('R02949', 'forward')	3
('R07281', 'forward')	3
('R02547', 'forward')	3
('R09952', 'reverse')	3
('R03472', 'forward')	3
('R09394', 'reverse')	3
('R10002', 'reverse')	3
('R01450', 'reverse')	3
('R02546', 'reverse')	3
('R02949', 'reverse')	3
('R09978', 'forward')	3
('R09993', 'reverse')	3
('R03471', 'forward')	3
('R09394', 'forward')	3
('R04509', 'forward')	3
('R02546', 'forward')	3
('R10285', 'forward')	3
('R10002', 'forward')	3
('R02547', 'reverse')	3
('R03471', 'reverse')	3
('R07281', 'reverse')	3
('R09952', 'forward')	3
('R04509', 'reverse')	3
('R10285', 'reverse')	3
('R10469', 'reverse')	3
('R01450', 'forward')	3
('R09993', 'forward')	3
('R00565', 'forward')	4
('R01686', 'reverse')	4
('R01989', 'forward')	4
('R03496', 'reverse')	4
('R03785', 'forward')	4
('R03477', 'reverse')	4
('R00565', 'reverse')	4
('R03477', 'forward')	4
('R03496', 'forward')	4
('R03785', 'reverse')	4
('R01989', 'reverse')	4
('R01686', 'forward')	4
('R01856', 'reverse')	5
('R09809', 'forward')	5
('R09799', 'reverse')	5
('R01856', 'forward')	5
('R09808', 'forward')	5
('R09799', 'forward')	5
('R09808', 'reverse')	5
('R09809', 'reverse')	5
('R00486', 'forward')	6
('R05780', 'forward')	6
('R01887', 'forward')	6
('R01887', 'reverse')	6
('R05780', 'reverse')	6
('R00486', 'reverse')	6
('R00614', 'reverse')	7
('R00614', 'forward')	7
