,rn,rule
15587,R02719_v5,246_805
15588,R02719_v5,7527
15589,R02720_v1,7504
15590,R02720_v2,7504
15591,R02720_v3,7504
15592,R02720_v4,7504
15593,R02722_v1,2002_2003
15594,R02723_v1,149
15595,R02724_v1,149
15596,R02725_v1,149
15597,R02726_v1,149
15598,R02728_v1,2006
15599,R02734_v1,2011_304
15600,R02734_v2,2011_304
15601,R02734_v3,2011_304
15602,R02737_v1,7512
15603,R02739_v1,2002_2007
15604,R02739_v1,10
15605,R02739_v1,2007
15606,R02740_v1,2002_2007
15607,R02740_v1,10
15608,R02740_v1,2007
15609,R02742_v1,2003_244
15610,R02743_v1,810
15611,R02748_v1,2011
15612,R02749_v1,7528
15613,R02749_v1,331_7528
15614,R02749_v1,7515
15615,R02749_v2,7528
15616,R02749_v2,331_7528
15617,R02749_v2,7515
15618,R02750_v1,101_2007
15619,R02750_v1,101
15620,R02750_v2,101_2007
15621,R02750_v2,101
15622,R02752_v1,2002_218
15623,R02754_v1,2002
15624,R02754_v2,2002
15625,R02767_v1,2003
15626,R02767_v2,2003
15627,R02768_v1,7581
15628,R02772_v1,3016_7577
15629,R02773_v1,3016_7577
15630,R02777_v1,10_2003
15631,R02777_v1,2003
15632,R02778_v1,2006
15633,R02778_v1,7512
15634,R02778_v2,2006
15635,R02778_v2,7512
15636,R02778_v3,2006
15637,R02778_v3,7512
15638,R02781_v1,3016_7577
15639,R02781_v1,7577
15640,R02782_v1,2002
15641,R02782_v2,2002
15642,R02788_v1,2004_2493
15643,R02789_v1,7516
15644,R02789_v1,11
15645,R02791_v1,7516
15646,R02794_v1,327_4011_7584
15647,R02802_v1,2007
15648,R02804_v1,3156_5
15649,R02805_v1,221
15650,R02805_v2,221
15651,R02805_v3,221
15652,R02807_v1,2003_244
15653,R02807_v1,2003_244_304
15654,R02810_v1,136_389
15655,R02813_v1,2003_244
15656,R02814_v1,222
15657,R02821_v1,2002
15658,R02823_v1,1_150_221_640_7514
15659,R02825_v1,2003
15660,R02828_v1,830
15661,R02828_v2,830
15662,R02838_v1,149
15663,R02843_v1,149
15664,R02846_v1,2003
15665,R02851_v1,4020_4045
15666,R02852_v1,2002_2007_3269_872
15667,R02853_v1,2007_210
15668,R02853_v1,2006
15669,R02853_v1,7525
15670,R02853_v1,210_223
15671,R02853_v1,210
15672,R02853_v2,2007_210
15673,R02853_v2,2006
15674,R02853_v2,7525
15675,R02853_v2,210_223
15676,R02853_v2,210
15677,R02853_v3,2007_210
15678,R02853_v3,2006
15679,R02853_v3,7525
15680,R02853_v3,210_223
15681,R02853_v3,210
15682,R02853_v4,2007_210
15683,R02853_v4,2006
15684,R02853_v4,7525
15685,R02853_v4,210_223
15686,R02853_v4,210
15687,R02855_v1,2003
15688,R02855_v1,2003_236
15689,R02858_v1,2003
15690,R02858_v2,2003
15691,R02858_v3,2003
15692,R02859_v1,2003_268
15693,R02860_v1,179_217_231_244_325
15694,R02864_v1,1137_2003_2007_4029_7550
15695,R02864_v1,1137_2003_2007_4029_4049_7550
15696,R02866_v1,2006
15697,R02872_v1,141
15698,R02872_v2,141
15699,R02874_v1,129_2003
15700,R02877_v1,217_304
15701,R02878_v1,2007_4002
15702,R02878_v1,2003_236
15703,R02878_v1,2007_4002_7524
15704,R02878_v2,2007_4002
15705,R02878_v2,2003_236
15706,R02878_v2,2007_4002_7524
15707,R02879_v1,375
15708,R02880_v1,217_304
15709,R02884_v1,206_243
15710,R02884_v1,206
15711,R02884_v2,206_243
15712,R02884_v2,206
15713,R02889_v1,7516
15714,R02889_v2,7516
15715,R02894_v1,2003
15716,R02901_v1,331
15717,R02902_v1,7512
15718,R02908_v1,2003_244
15719,R02908_v1,2003
15720,R02909_v1,4983
15721,R02914_v1,2003_321_4022
15722,R02919_v1,2003_244
15723,R02919_v1,2003
15724,R02920_v1,2003
15725,R02920_v2,2003
15726,R02923_v1,2003
15727,R02924_v1,4020_4045
15728,R02925_v1,2003
15729,R02926_v1,12_2002
15730,R02926_v1,2002
15731,R02926_v1,2003_279
15732,R02926_v2,12_2002
15733,R02926_v2,2002
15734,R02926_v2,2003_279
15735,R02926_v3,12_2002
15736,R02926_v3,2002
15737,R02926_v3,2003_279
15738,R02928_v1,2003
15739,R02933_v1,5
15740,R02933_v2,5
15741,R02946_v1,2003
15742,R02946_v1,2003_236
15743,R02950_v1,146
15744,R02952_v1,7564
15745,R02952_v1,1_327_3688
15746,R02953_v1,3016_7577
15747,R02963_v1,2007
15748,R02964_v1,2003
15749,R02964_v1,2007
15750,R02964_v2,2003
15751,R02964_v2,2007
15752,R02965_v1,2007_244_4024_4025
15753,R02968_v1,1_221_243_331_4294_66_7514
15754,R02971_v1,2484_314
15755,R02971_v1,2004
15756,R02971_v1,2484_314_4
15757,R02971_v1,2484
15758,R02976_v1,2007_4004
15759,R02984_v1,2003
15760,R02987_v1,179_217_231_244_325_331
15761,R02987_v1,179_217_231_244_325
15762,R02992_v1,247
15763,R02993_v1,2003
15764,R02996_v1,11_5
15765,R02996_v1,5
15766,R02996_v2,11_5
15767,R02996_v2,5
15768,R02999_v1,304
15769,R03004_v1,221
15770,R03004_v1,304_7515
15771,R03004_v1,304_378_7515
15772,R03004_v1,159
15773,R03004_v1,304_378_7515_920
15774,R03004_v2,221
15775,R03004_v2,304_7515
15776,R03004_v2,304_378_7515
15777,R03004_v2,159
15778,R03004_v2,304_378_7515_920
15779,R03004_v3,221
15780,R03004_v3,304_7515
15781,R03004_v3,304_378_7515
15782,R03004_v3,159
15783,R03004_v3,304_378_7515_920
15784,R03005_v1,2005
15785,R03005_v2,2005
15786,R03005_v3,2005
15787,R03005_v4,2005
15788,R03006_v1,149
15789,R03008_v1,10
15790,R03009_v1,10
15791,R03012_v1,159_239_7524
15792,R03012_v2,159_239_7524
15793,R03013_v1,2006_212
15794,R03013_v1,2002
15795,R03013_v1,4018_7587
15796,R03014_v1,2484
15797,R03014_v2,2484
15798,R03015_v1,1_2003_205_207_298_3858_65
15799,R03015_v1,1_2002_2003_205_207_298_3858
15800,R03015_v1,1_2002_2003_205_207_298_3858_65
15801,R03015_v2,1_2003_205_207_298_3858_65
15802,R03015_v2,1_2002_2003_205_207_298_3858
15803,R03015_v2,1_2002_2003_205_207_298_3858_65
15804,R03018_v1,2484_314
15805,R03018_v1,2004
15806,R03018_v1,2484_314_4
15807,R03018_v1,2484
15808,R03023_v1,1_4033_4052_633
15809,R03024_v1,2006
15810,R03024_v2,2006
15811,R03024_v3,2006
15812,R03024_v4,2006
15813,R03025_v1,2007_2011_244_3740
15814,R03026_v1,2486
15815,R03026_v1,129_2003_2486
15816,R03026_v1,129_2003
15817,R03028_v1,2486
15818,R03028_v1,325
15819,R03032_v1,2002_218
15820,R03033_v1,2002_218
15821,R03033_v2,2002_218
15822,R03035_v1,2005
15823,R03035_v1,2004
15824,R03035_v1,2004_2005
15825,R03035_v2,2005
15826,R03035_v2,2004
15827,R03035_v2,2004_2005
15828,R03036_v1,304_378_7515_920
15829,R03036_v1,304_7515
15830,R03036_v1,304_378_7515
15831,R03036_v1,159
15832,R03036_v2,304_378_7515_920
15833,R03036_v2,304_7515
15834,R03036_v2,304_378_7515
15835,R03036_v2,159
15836,R03036_v3,304_378_7515_920
15837,R03036_v3,304_7515
15838,R03036_v3,304_378_7515
15839,R03036_v3,159
15840,R03037_v1,7561
15841,R03045_v1,2486
15842,R03045_v1,2003_236_2486_327_4011_7584
15843,R03045_v1,2003_222
15844,R03045_v1,129_2003_2486
15845,R03045_v1,2003
15846,R03050_v1,2003_304_7574
15847,R03051_v1,129_2003
15848,R03054_v1,217_304
15849,R03054_v1,2003_236
15850,R03055_v1,2002_65
15851,R03057_v1,109_2498_4081
15852,R03058_v1,10_158
15853,R03060_v1,246_805
15854,R03060_v1,193_246_805
15855,R03060_v2,246_805
15856,R03060_v2,193_246_805
15857,R03066_v1,2002_230_304
15858,R03066_v1,2002_304
15859,R03066_v1,2002
15860,R03067_v1,2002_230_304
15861,R03067_v1,2002_304
15862,R03067_v1,2002
15863,R03069_v1,2487_7542
15864,R03071_v1,1_1001_2003
15865,R03073_v1,2003
15866,R03077_v1,7516
15867,R03077_v1,208_7516
15868,R03077_v2,7516
15869,R03077_v2,208_7516
15870,R03080_v1,2007_4002
15871,R03083_v1,2007_4002
15872,R03083_v1,2002_2003_2004_2007_328_4002
15873,R03083_v1,2004_2007_4002
15874,R03083_v2,2007_4002
15875,R03083_v2,2002_2003_2004_2007_328_4002
15876,R03083_v2,2004_2007_4002
15877,R03083_v3,2007_4002
15878,R03083_v3,2002_2003_2004_2007_328_4002
15879,R03083_v3,2004_2007_4002
15880,R03084_v1,2002_2003_2007
15881,R03084_v1,2002
15882,R03084_v1,2007
15883,R03084_v1,2002_2003_2004_2007_328_4002
15884,R03087_v1,149
15885,R03091_v1,7512
15886,R03102_v1,7524
15887,R03103_v1,7524
15888,R03105_v1,2007
15889,R03107_v1,219
15890,R03107_v1,5084
15891,R03107_v1,371
15892,R03107_v1,109_2007
15893,R03107_v1,11_2007
15894,R03107_v1,2007
15895,R03115_v1,207
15896,R03115_v1,2002
15897,R03119_v1,2007_4002
15898,R03120_v1,3016_7577
15899,R03122_v1,11_2002
15900,R03122_v1,2002
15901,R03124_v1,149
15902,R03125_v1,149
15903,R03126_v1,10
15904,R03132_v1,2003
15905,R03136_v1,107
15906,R03137_v1,7579
15907,R03139_v1,12_243
15908,R03139_v2,12_243
15909,R03139_v3,12_243
15910,R03139_v4,12_243
15911,R03140_v1,2002_302_304
15912,R03145_v1,2003_7574
15913,R03150_v1,11_206
15914,R03150_v1,206
15915,R03150_v2,11_206
15916,R03150_v2,206
15917,R03161_v1,212_304
15918,R03161_v2,212_304
15919,R03161_v3,212_304
15920,R03163_v1,1_2007
15921,R03169_v1,4033_4052_633
15922,R03172_v1,4033_4052_633
15923,R03174_v1,147_323_325
15924,R03178_v1,2003_7574
15925,R03181_v1,109_2485
15926,R03182_v1,2004
15927,R03182_v1,2004_3016_7577
15928,R03184_v1,217
15929,R03186_v1,spontaneous
15930,R03189_v1,133_304
15931,R03189_v1,304
15932,R03191_v1,217_313
15933,R03192_v1,217_313
15934,R03193_v1,2003_2004
15935,R03202_v1,2003
15936,R03208_v1,136_389
15937,R03209_v1,1119
15938,R03210_v1,3016_7577
15939,R03217_v1,3016_7577
15940,R03218_v1,10_109
15941,R03218_v1,10
15942,R03219_v1,10
15943,R03220_v1,867
15944,R03220_v2,867
15945,R03222_v1,2003_244
15946,R03223_v1,2002
15947,R03223_v1,281
15948,R03224_v1,2486
15949,R03224_v1,129_2003_2486
15950,R03224_v1,129_2003
15951,R03231_v1,3016_7577
15952,R03231_v1,2004_3016_7577
15953,R03236_v1,2007_7572
15954,R03237_v1,2007_7572
15955,R03238_v1,2007_7572
15956,R03239_v1,2007_7572
15957,R03241_v1,2484
15958,R03243_v1,3016_7577
15959,R03245_v1,212
15960,R03245_v1,2004
15961,R03245_v1,212_304
15962,R03247_v1,1_327_3662_3688_7564
15963,R03259_v1,131_223
15964,R03259_v1,131
15965,R03259_v1,247
15966,R03259_v2,131_223
15967,R03259_v2,131
15968,R03259_v2,247
15969,R03260_v1,3016_7577
15970,R03262_v1,149
15971,R03263_v1,149
15972,R03269_v1,2003_7564
15973,R03269_v1,7564
15974,R03269_v2,2003_7564
15975,R03269_v2,7564
15976,R03275_v1,2002_2007_3269_872
15977,R03276_v1,129_2003_2486
15978,R03277_v1,2002
15979,R03277_v2,2002
15980,R03286_v1,206
15981,R03288_v1,2011_304
15982,R03295_v1,2002
15983,R03298_v1,2004
15984,R03299_v1,1
15985,R03299_v1,4033_4052_633
15986,R03299_v1,2007
15987,R03303_v1,2012
15988,R03304_v1,2003
15989,R03304_v2,2003
15990,R03319_v1,7528
15991,R03319_v1,331_7528
15992,R03319_v2,7528
15993,R03319_v2,331_7528
15994,R03321_v1,2002_2007
15995,R03321_v1,10
15996,R03321_v1,2007
15997,R03326_v1,149
15998,R03329_v1,149
15999,R03330_v1,2007_220
16000,R03330_v1,2007
16001,R03331_v1,2002
16002,R03332_v1,2002
16003,R03332_v1,7515
16004,R03332_v1,10_177
16005,R03333_v1,2002
16006,R03344_v1,2003
16007,R03346_v1,2006
16008,R03346_v1,246_805
16009,R03346_v1,7527
16010,R03346_v1,10_2007
16011,R03346_v2,2006
16012,R03346_v2,246_805
16013,R03346_v2,7527
16014,R03346_v2,10_2007
16015,R03346_v3,2006
16016,R03346_v3,246_805
16017,R03346_v3,7527
16018,R03346_v3,10_2007
16019,R03346_v4,2006
16020,R03346_v4,246_805
16021,R03346_v4,7527
16022,R03346_v4,10_2007
16023,R03346_v5,2006
16024,R03346_v5,246_805
16025,R03346_v5,7527
16026,R03346_v5,10_2007
16027,R03350_v1,2006
16028,R03350_v2,2006
16029,R03351_v1,7516
16030,R03355_v1,10_11_12_2002
16031,R03355_v1,10_2002
16032,R03355_v1,10_11_2002
16033,R03355_v2,10_11_12_2002
16034,R03355_v2,10_2002
16035,R03355_v2,10_11_2002
16036,R03355_v3,10_11_12_2002
16037,R03355_v3,10_2002
16038,R03355_v3,10_11_2002
16039,R03355_v4,10_11_12_2002
16040,R03355_v4,10_2002
16041,R03355_v4,10_11_2002
16042,R03355_v5,10_11_12_2002
16043,R03355_v5,10_2002
16044,R03355_v5,10_11_2002
16045,R03361_v1,206
16046,R03361_v1,109_206
16047,R03362_v1,214
16048,R03362_v1,109_11_206_277
16049,R03362_v1,109_11_206
16050,R03362_v1,109_11_206_221_277
16051,R03362_v1,189_214_4
16052,R03362_v2,214
16053,R03362_v2,109_11_206_277
16054,R03362_v2,109_11_206
16055,R03362_v2,109_11_206_221_277
16056,R03362_v2,189_214_4
16057,R03363_v1,2007_220
16058,R03363_v1,11_2007
16059,R03363_v1,2007
16060,R03367_v1,7564
16061,R03367_v1,1_327_3688
16062,R03370_v1,150
16063,R03371_v1,5
16064,R03376_v1,7516
16065,R03376_v1,10
16066,R03385_v1,2003_244
16067,R03386_v1,2003_244
16068,R03391_v1,3016_7577
16069,R03391_v1,1_221_7514
16070,R03392_v1,3016_7577
16071,R03392_v1,1_221_7514
16072,R03393_v1,4018_7587
16073,R03394_v1,11_246
16074,R03394_v1,246
16075,R03401_v1,2002
16076,R03404_v1,7515
16077,R03409_v1,5104
16078,R03409_v1,2484
16079,R03409_v1,131_2484
16080,R03409_v2,5104
16081,R03409_v2,2484
16082,R03409_v2,131_2484
16083,R03423_v1,246_805
16084,R03423_v1,193_246_805
16085,R03423_v1,246
16086,R03425_v1,3016_7577
16087,R03427_v1,4018_7587
16088,R03428_v1,2003_206
16089,R03429_v1,2003_206
16090,R03430_v1,246
16091,R03433_v1,206
16092,R03435_v1,108_11_2002_220
16093,R03435_v1,109_11_2002_221
16094,R03435_v1,11_2002_214_220_4
16095,R03435_v1,11_2002
16096,R03435_v1,108_11_2002
16097,R03435_v1,108_109_11_2002_221
16098,R03435_v1,11_2002_214_4
16099,R03444_v1,2487_7542
16100,R03444_v2,2487_7542
16101,R03445_v1,spontaneous
16102,R03446_v1,528
16103,R03450_v1,210
16104,R03450_v2,210
16105,R03451_v1,10_719
16106,R03451_v1,10
16107,R03452_v1,149
16108,R03457_v1,2006_212
16109,R03457_v1,212
16110,R03459_v1,2492
16111,R03459_v1,2492_7501
16112,R03461_v1,281
16113,R03462_v1,211
16114,R03462_v2,211
16115,R03466_v1,10
16116,R03472_v1,2002
16117,R03472_v2,2002
16118,R03474_v1,316_601
16119,R03478_v1,206
16120,R03479_v1,2003_206
16121,R03491_v1,10_5
16122,R03491_v1,5
16123,R03494_v1,2003_206_2486_325
16124,R03503_v1,2002_230_304
16125,R03503_v1,2002_304
16126,R03503_v1,230_304
16127,R03503_v1,304
16128,R03504_v1,2002_230_304
16129,R03504_v1,230_304
16130,R03504_v1,230
16131,R03507_v1,149
16132,R03508_v1,2002_2007
16133,R03508_v1,2002
16134,R03522_v1,2485
16135,R03522_v1,2485_3009
16136,R03522_v1,109_2485
16137,R03524_v1,2003
16138,R03528_v1,3016_7577
16139,R03530_v1,2004
16140,R03530_v1,304
16141,R03531_v1,7504
16142,R03531_v2,7504
16143,R03531_v3,7504
16144,R03531_v4,7504
16145,R03532_v1,2485
16146,R03532_v1,10_136
16147,R03532_v1,136
16148,R03532_v1,149
16149,R03537_v1,246_805
16150,R03537_v1,193_246_805
16151,R03537_v1,246
16152,R03538_v1,246_805
16153,R03538_v1,193_246_805
16154,R03538_v1,246
16155,R03539_v1,136_389
16156,R03543_v1,2003_243_244_331_4294_66
16157,R03543_v2,2003_243_244_331_4294_66
16158,R03549_v1,11
16159,R03550_v1,2012_557
16160,R03552_v1,103_213_364_376_633
16161,R03552_v1,2486_4
16162,R03552_v1,105_223_588
16163,R03552_v1,101_109
16164,R03552_v1,59
16165,R03552_v1,101_213_386_907
16166,R03552_v1,2002_213
16167,R03552_v1,101_213_386_4
16168,R03552_v1,5
16169,R03552_v1,101_59_633
16170,R03552_v1,101_213_386
16171,R03552_v1,213_633
16172,R03552_v1,101_59
16173,R03552_v1,213_386
16174,R03552_v1,109_304
16175,R03552_v1,101_575_59_633
16176,R03552_v1,101_213_376_386
16177,R03552_v1,376_633
16178,R03552_v1,105_223
16179,R03552_v1,213
16180,R03552_v1,2486
16181,R03552_v1,213_364_376
16182,R03552_v1,2002
16183,R03552_v1,376
16184,R03552_v1,109
16185,R03555_v1,149
16186,R03556_v1,149
16187,R03559_v1,2003_243_244_331_4294_66
16188,R03560_v1,1_150_221_304_7514
16189,R03566_v1,2003_2485
16190,R03566_v1,2003_244_2485
16191,R03568_v1,2003_2485
16192,R03568_v1,2003_244_2485
16193,R03575_v1,1_1001_11_2003_205
16194,R03581_v1,2003_236
16195,R03590_v1,10
16196,R03595_v1,301_304
16197,R03596_v1,2003_244
16198,R03596_v1,2003
16199,R03596_v1,2003_244_2485
16200,R03599_v1,3016_7577
16201,R03599_v1,7577
16202,R03600_v1,296_304
16203,R03601_v1,2003
16204,R03608_v1,1_150_221_304_7514
16205,R03610_v1,149
16206,R03611_v1,149
16207,R03618_v1,2002
16208,R03618_v1,11_2002_2007
16209,R03618_v2,2002
16210,R03618_v2,11_2002_2007
16211,R03618_v3,2002
16212,R03618_v3,11_2002_2007
16213,R03626_v1,10_158
16214,R03626_v1,158
16215,R03628_v1,4983
16216,R03630_v1,1_221_4294
16217,R03630_v1,1_221_331
16218,R03630_v1,1_221_4294_7514
16219,R03630_v1,1_221_331_7514
16220,R03634_v1,12_2002
16221,R03634_v1,2002
16222,R03634_v1,2003_279
16223,R03634_v2,12_2002
16224,R03634_v2,2002
16225,R03634_v2,2003_279
16226,R03634_v3,12_2002
16227,R03634_v3,2002
16228,R03634_v3,2003_279
16229,R03639_v1,149
16230,R03640_v1,10
16231,R03643_v1,2003
16232,R03643_v1,2007
16233,R03643_v2,2003
16234,R03643_v2,2007
16235,R03673_v1,146
16236,R03673_v1,5
16237,R03678_v1,867
16238,R03678_v2,867
16239,R03678_v3,867
16240,R03678_v4,867
16241,R03681_v1,7516
16242,R03688_v1,2002_218
16243,R03689_v1,217
16244,R03696_v1,2002_218
16245,R03698_v1,10
16246,R03704_v1,244
16247,R03706_v1,207
16248,R03706_v1,109
16249,R03712_v1,149
16250,R03722_v1,217_304
16251,R03728_v1,109
16252,R03728_v1,150
16253,R03734_v1,2485
16254,R03744_v1,206
16255,R03748_v1,278
16256,R03749_v1,810
16257,R03751_v1,7579
16258,R03751_v1,5
16259,R03751_v2,7579
16260,R03751_v2,5
16261,R03772_v1,2002
16262,R03774_v1,2002_218
16263,R03777_v1,4033_633
16264,R03777_v1,4052_633
16265,R03777_v1,4033_4052_633
16266,R03783_v1,149
16267,R03784_v1,149
16268,R03791_v1,2002_218
16269,R03806_v1,10
16270,R03807_v1,10
16271,R03809_v1,10
16272,R03812_v1,10
16273,R03814_v1,243
16274,R03815_v1,2003_244
16275,R03816_v1,2003
16276,R03816_v1,2007
16277,R03816_v2,2003
16278,R03816_v2,2007
16279,R03817_v1,4294_5014_66
16280,R03817_v1,4294
16281,R03818_v1,149
16282,R03821_v1,2003_244
16283,R03822_v1,2003_206_219
16284,R03824_v1,2003
16285,R03828_v1,2_206
16286,R03828_v2,2_206
16287,R03831_v1,217_304
16288,R03833_v1,149_2002
16289,R03834_v1,149
16290,R03840_v1,10_2004_3613
16291,R03840_v1,2004_2006_73
16292,R03840_v1,2004_2006
16293,R03840_v2,10_2004_3613
16294,R03840_v2,2004_2006_73
16295,R03840_v2,2004_2006
16296,R03840_v3,10_2004_3613
16297,R03840_v3,2004_2006_73
16298,R03840_v3,2004_2006
16299,R03842_v1,149
16300,R03849_v1,149
16301,R03851_v1,149
16302,R03854_v1,3016_7577
16303,R03857_v1,4033_633
16304,R03857_v1,4052_633
16305,R03857_v1,4033_4052_633
16306,R03860_v1,2003_236
16307,R03866_v1,149
16308,R03868_v1,620
16309,R03868_v1,109_2485
16310,R03870_v1,301
16311,R03871_v1,179_217_231_244_325
16312,R03871_v2,179_217_231_244_325
16313,R03874_v1,5
16314,R03875_v1,70
16315,R03875_v1,3131_376_70
16316,R03875_v1,377
16317,R03875_v1,3109_3131_376_70
16318,R03875_v1,2484
16319,R03875_v1,101_1019_1020_3358_70
16320,R03875_v1,3358_376_4_633_70
16321,R03875_v1,376_70
16322,R03875_v1,386_70
16323,R03875_v1,3358_4_70
16324,R03875_v1,3358_376_4_70
16325,R03875_v1,190_3358_376_4_70
16326,R03875_v1,70_77
16327,R03875_v1,386
16328,R03875_v1,1_3358_70
16329,R03875_v1,3358_70
16330,R03875_v1,304_70
16331,R03875_v1,2003
16332,R03875_v1,3109_376_70
16333,R03875_v1,142_3358_64_70
16334,R03875_v1,142_3358_70
16335,R03875_v1,3358_376_70
16336,R03875_v1,109_3358_70
16337,R03875_v1,109_377
16338,R03891_v1,11
16339,R03896_v1,2487_7542
16340,R03898_v1,2487_7542
16341,R03899_v1,2003_244
16342,R03899_v1,2003
16343,R03908_v1,2002_2007
16344,R03908_v1,2007
16345,R03912_v1,10_5
16346,R03912_v1,10
16347,R03918_v1,217_304
16348,R03918_v1,2003_236
16349,R03920_v1,2484
16350,R03929_v1,246_805
16351,R03929_v1,193_246_805
16352,R03929_v1,246
16353,R03932_v1,327_7584
16354,R03933_v1,149
16355,R03936_v1,3016_7577
16356,R03945_v1,101_148_2004_2007
16357,R03953_v1,136_389
16358,R03954_v1,spontaneous
16359,R03959_v1,2002_218
16360,R03968_v1,2487_7542
16361,R03968_v2,2487_7542
16362,R03973_v1,136_389
16363,R03979_v1,5
16364,R03979_v2,5
16365,R03979_v3,5
16366,R03979_v4,5
16367,R03980_v1,7515
16368,R03982_v1,2485
16369,R03983_v1,11_219
16370,R03983_v1,219
16371,R03990_v1,4052_633
16372,R03990_v1,4033_633
16373,R03990_v1,4033_4052_633
16374,R03997_v1,2485
16375,R03997_v1,2003_2485
16376,R03998_v1,2002_2003_244
16377,R03998_v1,2002_244
16378,R03999_v1,2002_2003_244
16379,R03999_v1,2002_244
16380,R04001_v1,2487_7542
16381,R04001_v2,2487_7542
16382,R04014_v1,222
16383,R04014_v1,7579
16384,R04015_v1,2007_244_4024_4025
16385,R04015_v2,2007_244_4024_4025
16386,R04015_v3,2007_244_4024_4025
16387,R04018_v1,10_5
16388,R04018_v1,5
16389,R04019_v1,12_2002
16390,R04019_v1,2002
16391,R04019_v1,2003_279
16392,R04019_v2,12_2002
16393,R04019_v2,2002
16394,R04019_v2,2003_279
16395,R04019_v3,12_2002
16396,R04019_v3,2002
16397,R04019_v3,2003_279
16398,R04020_v1,3686_4_830
16399,R04020_v2,3686_4_830
16400,R04023_v1,206
16401,R04023_v1,206_5
16402,R04025_v1,2003_244
16403,R04025_v1,2003
16404,R04027_v1,12_243
16405,R04027_v2,12_243
16406,R04027_v3,12_243
16407,R04027_v4,12_243
16408,R04031_v1,2002_218_7574_7579
16409,R04031_v1,2002_7574_7579
16410,R04031_v1,2002_218
16411,R04031_v2,2002_218_7574_7579
16412,R04031_v2,2002_7574_7579
16413,R04031_v2,2002_218
16414,R04031_v3,2002_218_7574_7579
16415,R04031_v3,2002_7574_7579
16416,R04031_v3,2002_218
16417,R04034_v1,219
16418,R04034_v1,5084
16419,R04034_v1,7579
16420,R04036_v1,327_4011_7584
16421,R04037_v1,159_239
16422,R04037_v1,159_239_7524
16423,R04037_v1,239
16424,R04053_v1,7574
16425,R04053_v2,7574
16426,R04053_v3,7574
16427,R04060_v1,2485
16428,R04060_v1,2003_2485
16429,R04061_v1,11
16430,R04073_v1,10_109
16431,R04080_v1,2003
16432,R04084_v1,331
16433,R04085_v1,179_217_231_244_325
16434,R04085_v2,179_217_231_244_325
16435,R04089_v1,211
16436,R04090_v1,247
16437,R04090_v2,247
16438,R04090_v3,247
16439,R04094_v1,2002
16440,R04097_v1,147_323_325
16441,R04102_v1,2002
16442,R04103_v1,210
16443,R04104_v1,12
16444,R04104_v1,109_12
16445,R04112_v1,2011
16446,R04112_v1,144_3374
16447,R04112_v1,285
16448,R04112_v1,3374
16449,R04117_v1,211
16450,R04125_v1,1_304
16451,R04130_v1,244
16452,R04130_v1,2003_244
16453,R04133_v1,11
16454,R04133_v1,11_2487
16455,R04137_v1,2486
16456,R04137_v1,129_2003_2486
16457,R04138_v1,2003_206_2486_325
16458,R04144_v1,2003_206_301_304_325_7571
16459,R04144_v1,2003_206_325
16460,R04144_v1,2007_206
16461,R04144_v1,2003_206_301_304_325
16462,R04147_v1,7577
16463,R04152_v1,3016_7577
16464,R04158_v1,2002
16465,R04161_v1,2002_218
16466,R04162_v1,180
16467,R04162_v2,180
16468,R04170_v1,2486
16469,R04170_v1,129_2003_2486
16470,R04171_v1,3016_7577
16471,R04173_v1,3016
16472,R04178_v1,2003_244
16473,R04182_v1,7516
16474,R04183_v1,12_2002
16475,R04187_v1,3016_7577
16476,R04188_v1,3016_7577
16477,R04194_v1,5
16478,R04200_v1,2003
16479,R04201_v1,2003
16480,R04204_v1,2486
16481,R04204_v1,129_2003_2486
16482,R04206_v1,2002_218
16483,R04215_v1,7516
16484,R04215_v1,2006_7516
16485,R04215_v1,2007_7516
16486,R04215_v2,7516
16487,R04215_v2,2006_7516
16488,R04215_v2,2007_7516
16489,R04216_v1,3110
16490,R04216_v1,3110_3352
16491,R04217_v1,3016_7577
16492,R04218_v1,141
16493,R04218_v2,141
16494,R04221_v1,2003
16495,R04224_v1,2486
16496,R04224_v1,129_2003_2486
16497,R04225_v1,7522_7574
16498,R04239_v1,358
16499,R04239_v2,358
16500,R04258_v1,11
16501,R04259_v1,2002_218
16502,R04266_v1,2003
16503,R04268_v1,289
16504,R04268_v2,289
16505,R04268_v3,289
16506,R04276_v1,10
16507,R04280_v1,2012
16508,R04280_v1,2012_557
16509,R04286_v1,230
16510,R04286_v2,230
16511,R04292_v1,7588
16512,R04292_v2,7588
16513,R04294_v1,150_2500
16514,R04294_v1,103_1074_150_2500
16515,R04294_v2,150_2500
16516,R04294_v2,103_1074_150_2500
16517,R04294_v3,150_2500
16518,R04294_v3,103_1074_150_2500
16519,R04300_v1,2003_244
16520,R04300_v1,5_914
16521,R04300_v1,2003
16522,R04300_v1,12_243
16523,R04300_v2,2003_244
16524,R04300_v2,5_914
16525,R04300_v2,2003
16526,R04300_v2,12_243
16527,R04300_v3,2003_244
16528,R04300_v3,5_914
16529,R04300_v3,2003
16530,R04300_v3,12_243
16531,R04300_v4,2003_244
16532,R04300_v4,5_914
16533,R04300_v4,2003
16534,R04300_v4,12_243
16535,R04301_v1,2003
16536,R04301_v2,2003
16537,R04304_v1,2003_236
16538,R04305_v1,331
16539,R04306_v1,149
16540,R04311_v1,217_304
16541,R04314_v1,101_2484_901
16542,R04314_v1,101
