,rn,rule
8574,R11262,2002
8575,R11262,11_2002
8576,R11262,12_2002_206
8577,R11262,11_12_2002
8578,R11262,12_2002
8579,R11287,2002
8580,R11287,2003
8581,R11307,2002
8582,R11307,10
8583,R11308,11_2002
8584,R11308,2002
8585,R11308,10_387
8586,R11308,10
8587,R11313,2011_304
8588,R11313,150
8589,R11323,304_378_7515_920
8590,R11323,304_7515
8591,R11323,304_378_7515
8592,R11323,159
8593,R11325,5069
8594,R11335,3156_5038_5040
8595,R11428,2003
8596,R11428,101_2003_221
8597,R11428,2003_221
8598,R11448,150_640
8599,R11487,1_1001_2003_205
8600,R11527,2006
8601,R11527,7525
8602,R11527,7515
8603,R11528,3016_7577
8604,R11528,7577
8605,R11549,10
8606,R11581,7516
8607,R11581,2004_7516
8608,R11589,7581
8609,R11590,7581
8610,R11625,2002_218
8611,R11625,2487
8612,R11671,2007_304
8613,R11671,2003
8614,R11671,7581
8615,R11671,2007
8616,R11680,2007_3257
8617,R11680,2007_220_3257
8618,R11680,2007
8619,R11692,101_2003
8620,R11763,2002
8621,R11763,2003
8622,R11765,7501
8623,R11765,2003
8624,R11893,103_1074_150_2500
8625,R11905,109_2485
8626,R11906,136
8627,R11914,7524
8628,R11919,2002
8629,R11951,149
8630,R12048,1_221_7514
8631,R12048,1_7514
8632,R12057,327_4011_7584
8633,R12087,7581
8634,R12146,2003_236
8635,R12188,3016_7577
8636,R12212,103_2002_325
8637,R12212,325
8638,R12212,103_2002
8639,R12262,101_2003
8640,R12278,149
8641,R12279,149
8642,R12291,2002_2007
8643,R12291,2007
8644,R12301,1_149_221_7514
8645,R12329,222
8646,R12500,109
8647,R12500,205_304
8648,R12505,282
8649,R12505,304
8650,R12520,2003
8651,R12556,2003
8652,R12578,2485
8653,R12652,149
8654,R12691,2002
8655,R12704,7555
8656,R00001,246
8657,R00011,136
8658,R00015,10
8659,R00017,107
8660,R00029,107
8661,R00034,182_2005
8662,R00041,2003
8663,R00053,7579
8664,R00069,179_217_231_244_325
8665,R00075,2003
8666,R00076,206
8667,R00080,10_146
8668,R00090,2003_244
8669,R00092,7514
8670,R00105,2007_4004
8671,R00118,246
8672,R00129,2003
8673,R00138,868
8674,R00138,601_868
8675,R00193,2002_65
8676,R00195,2003
8677,R00208,246
8678,R00210,2004_3687_7514_7574
8679,R00223,2003
8680,R00224,2003_7574
8681,R00254,2011_304
8682,R00254,304
8683,R00272,323_7522_7574
8684,R00298,244
8685,R00302,2003
8686,R00307,2002
8687,R00321,7552
8688,R00340,2002_218
8689,R00383,222
8690,R00384,2003
8691,R00388,4052_633
8692,R00388,4033_4052_633
8693,R00437,101_2_212_245_327
8694,R00438,101_2_212_245_327
8695,R00439,101_2_212_245_327
8696,R00440,101_2_212_245_327
8697,R00460,1_2002
8698,R00539,304
8699,R00544,179_231_325
8700,R00546,2011_325
8701,R00577,213
8702,R00600,2003
8703,R00635,179_217_231_244_325
8704,R00636,2003_7574
8705,R00637,2003_244
8706,R00637,2003
8707,R00638,179_231_325
8708,R00649,2003_3016_7577
8709,R00666,2003
8710,R00668,3016_7577
8711,R00725,2484
8712,R00739,4952_602
8713,R00758,129_2003
8714,R00792,1_1001_2003
8715,R00799,4033_4052_633
8716,R00827,2003
8717,R00834,2002
8718,R00874,2003_298
8719,R00876,2484
8720,R00881,221
8721,R00913,2006
8722,R00995,2002
8723,R01007,3754
8724,R01008,7516
8725,R01028,7515
8726,R01029,7579
8727,R01076,12_246
8728,R01099,10_11_5
8729,R01099,11_5
8730,R01139,2484
8731,R01140,2484
8732,R01160,213
8733,R01181,2002_2004_2007
8734,R01190,101_2003
8735,R01193,2002
8736,R01216,2002
8737,R01237,2002
8738,R01243,7515
8739,R01259,2003_244
8740,R01259,2003
8741,R01263,2011_304
8742,R01323,2003
8743,R01327,2484
8744,R01330,2484
8745,R01340,2003
8746,R01342,244
8747,R01343,3016_7577
8748,R01344,4020_4045
8749,R01349,2003
8750,R01375,3016_7577
8751,R01376,3016_7577
8752,R01399,2003
8753,R01441,2484
8754,R01442,11_2003
8755,R01442,2003
8756,R01443,11_2003
8757,R01443,2003
8758,R01471,7516
8759,R01471,208_7516
8760,R01480,2002_2498
8761,R01480,2002
8762,R01487,2003_236
8763,R01488,2002
8764,R01501,2002
8765,R01504,327_4011_7584
8766,R01556,208
8767,R01581,2002_65
8768,R01581,65
8769,R01585,239_321
8770,R01683,129_2003
8771,R01686,232
8772,R01689,2002_2003
8773,R01697,2003
8774,R01738,2003
8775,R01740,2003
8776,R01807,2007
8777,R01808,2007
8778,R01853,12_243
8779,R01886,528
8780,R01963,7515
8781,R01964,2484
8782,R01965,2484
8783,R01972,101_2003
8784,R01973,101_2003
8785,R02010,109_141
8786,R02084,7527
8787,R02113,7512
8788,R02130,149
8789,R02131,149
8790,R02171,3623_7563
8791,R02172,7517
8792,R02182,2002_65
8793,R02183,6_7516
8794,R02184,300_4114_604
8795,R02185,2484
8796,R02190,246
8797,R02191,213
8798,R02226,316_3960
8799,R02227,206
8800,R02258,2007_4002
8801,R02336,7579
8802,R02337,7579
8803,R02341,7517
8804,R02365,11_2003
8805,R02365,2003
8806,R02385,213
8807,R02387,219
8808,R02395,129_2003
8809,R02395,2003
8810,R02395,2003_222
8811,R02432,316
8812,R02443,149
8813,R02447,7581
8814,R02453,323
8815,R02465,109_12
8816,R02513,232
8817,R02515,149
8818,R02553,2003
8819,R02554,2003
8820,R02572,2003
8821,R02580,2003
8822,R02597,2006
8823,R02616,208
8824,R02643,278
8825,R02652,109
8826,R02654,7512
8827,R02683,2003
8828,R02684,2002
8829,R02707,7512
8830,R02716,11_1141_7516
8831,R02717,7512
8832,R02724,149
8833,R02758,2007
8834,R02769,2002
8835,R02769,2002_70
8836,R02792,2003
8837,R02807,2003_244
8838,R02807,2003_244_304
8839,R02808,2003
8840,R02809,2004
8841,R02810,136_389
8842,R02813,2003_244
8843,R02819,2002
8844,R02820,2002
8845,R02848,2484
8846,R02849,2484
8847,R02850,2484
8848,R02857,7579
8849,R02865,2484
8850,R02867,2484
8851,R02868,2484
8852,R02877,217_304
8853,R02879,375
8854,R02882,101_2003
8855,R02898,813
8856,R02901,331
8857,R02903,196_206
8858,R02907,243
8859,R02943,4194
8860,R02950,146
8861,R02996,11_5
8862,R02996,5
8863,R02999,304
8864,R03020,304
8865,R03056,213
8866,R03080,2007_4002
8867,R03094,7512
8868,R03095,7584
8869,R03125,149
8870,R03137,7579
8871,R03150,11_206
8872,R03150,206
8873,R03155,2002
8874,R03219,10
8875,R03225,2007_4002
8876,R03229,101_2003
8877,R03255,2002
8878,R03267,7512
8879,R03274,196_206_220
8880,R03274,196_206
8881,R03297,7512
8882,R03298,2004
8883,R03322,2003
8884,R03331,2002
8885,R03333,2002
8886,R03344,2003
8887,R03352,2486
8888,R03357,2003
8889,R03364,2002
8890,R03411,2003
8891,R03421,210
8892,R03446,528
8893,R03465,2002
8894,R03466,10
8895,R03473,316_601
8896,R03474,316_601
8897,R03482,7567
8898,R03486,7516
8899,R03488,7555
8900,R03490,7516
8901,R03513,7516
8902,R03516,225_633
8903,R03523,7579
8904,R03529,4187
8905,R03529,101_4187
8906,R03553,2004
8907,R03567,2002
8908,R03568,2003_2485
8909,R03568,2003_244_2485
8910,R03570,221
8911,R03615,149
8912,R03622,4252
8913,R03633,101_2003
8914,R03642,2002
8915,R03701,2003
8916,R03704,244
8917,R03712,149
8918,R03716,2002
8919,R03732,129_2003
8920,R03748,278
8921,R03753,2003
8922,R03754,2007
8923,R03770,206
8924,R03771,213
8925,R03779,323
8926,R03793,2002
8927,R03797,7512
8928,R03804,246
8929,R03818,149
8930,R03827,2003
8931,R03829,7516
8932,R03830,2006
8933,R03854,3016_7577
8934,R03870,301
8935,R03880,7512
8936,R03923,2005_304_4143
8937,R03956,219
8938,R03959,2002_218
8939,R03979,5
8940,R03980,7515
8941,R03987,2004
8942,R03992,213
8943,R03996,2002_7512
8944,R04023,206
8945,R04023,206_5
8946,R04024,219
8947,R04033,2003
8948,R04036,327_4011_7584
8949,R04041,7512
8950,R04041,3894_7512
8951,R04042,7516
8952,R04042,7512
8953,R04062,2003
8954,R04073,10_109
8955,R04080,2003
8956,R04090,247
8957,R04096,4033_4052_633
8958,R04102,2002
8959,R04118,12_2002
8960,R04118,2002
8961,R04133,11
8962,R04133,11_2487
8963,R04139,2003
8964,R04140,246
8965,R04141,7579
8966,R04145,70
8967,R04149,5
8968,R04150,2486
8969,R04167,7525
8970,R04168,2007
8971,R04182,7516
8972,R04183,12_2002
8973,R04190,2003
8974,R04192,213
8975,R04206,2002_218
8976,R04239,358
8977,R04260,304
8978,R04264,2003
8979,R04267,2500
8980,R04267,2004
8981,R04268,289
8982,R04274,328
8983,R04274,2485_328
8984,R04281,2484_297
8985,R04291,304_917
8986,R04291,917
8987,R04319,2002
8988,R04319,2002_2003
8989,R04330,2003
8990,R04339,2003_3692
8991,R04340,2003_3692
8992,R04343,7516
8993,R04366,149
8994,R04373,4187
8995,R04373,389_4187
8996,R04401,206_3222
8997,R04423,7516
8998,R04433,2003_205_244
8999,R04433,205_244
9000,R04437,109
9001,R04459,2002
9002,R04461,136
9003,R04466,109
9004,R04483,2003
9005,R04484,208
9006,R04493,7516
9007,R04502,7512
9008,R04503,109_12
9009,R04503,109
9010,R04503,12
9011,R04514,219
9012,R04523,2003
9013,R04527,10_12_2002
9014,R04548,7516
9015,R04552,2003
9016,R04563,314
9017,R04564,7555
9018,R04581,7516
9019,R04582,314
9020,R04583,7555
9021,R04584,7516
9022,R04604,314
9023,R04608,7579
9024,R04613,213
9025,R04630,7555
9026,R04632,7555
9027,R04642,10
9028,R04647,7555
9029,R04649,7555
9030,R04653,7516
9031,R04661,7555
9032,R04671,373
9033,R04713,2003
9034,R04715,101_2003
9035,R04716,2003
9036,R04729,7527
9037,R04730,206_7527
9038,R04730,206
9039,R04733,601
9040,R04733,304
9041,R04785,5
9042,R04827,278
9043,R04868,210
9044,R04915,7579
9045,R05002,7512
9046,R05109,7516
9047,R05113,7555
9048,R05155,7579
9049,R05162,101_2003
9050,R05163,323
9051,R05173,2007
9052,R05182,3687_7514
9053,R05182,1_3687_7514
9054,R05296,7579
9055,R05310,2003
9056,R05325,7512
9057,R05326,12_2002_2007
9058,R05327,7516
9059,R05328,7512
9060,R05329,2003
9061,R05330,268_7581
9062,R05330,7581
9063,R05334,12_243
9064,R05373,213_3599
9065,R05391,2002_218
9066,R05421,5
9067,R05548,5
9068,R05566,1112
9069,R05566,2496
9070,R05631,7516
9071,R05635,289
9072,R05682,2002
9073,R05711,2007
9074,R05713,2003_244
9075,R05715,2003_244
9076,R05716,2003_244
9077,R05719,7579
9078,R05720,7579
9079,R05721,304
9080,R05722,10
9081,R05724,1_106_7514
9082,R05725,1_106_7514
9083,R05739,4294_66
9084,R05739,331_4294_66
9085,R05743,11_375
9086,R05743,11
9087,R05744,4011_7584
9088,R05746,2003
9089,R05753,205_304
9090,R05755,2003
9091,R05756,2003
9092,R05758,2003
9093,R05761,2002
9094,R05762,2002
9095,R05763,2003
9096,R05764,2003
9097,R05767,12
9098,R05769,7512
9099,R05777,221
9100,R05778,211
9101,R05779,221
9102,R05782,2011_304
9103,R05782,304
9104,R05792,198_2007
9105,R05793,7579
9106,R05797,7579
9107,R05806,2004
9108,R05862,2003
9109,R05863,2003
9110,R05995,7555
9111,R06000,7555
9112,R06003,7555
9113,R06005,7555
9114,R06007,7555
9115,R06009,7555
9116,R06020,7577
9117,R06034,12_2002
9118,R06034,2002
9119,R06036,3304_3500_7512
9120,R06040,12
9121,R06044,12
9122,R06045,2002_7512
9123,R06049,7512
9124,R06052,12_2002
9125,R06052,2002
9126,R06053,12
9127,R06056,109_12
9128,R06057,12_2002_2007
9129,R06059,5
9130,R06068,7516
9131,R06073,7512
9132,R06078,207
9133,R06078,2002
9134,R06079,5
9135,R06100,10
9136,R06100,10_5
9137,R06101,10
9138,R06101,10_5
9139,R06102,10
9140,R06102,10_5
9141,R06110,2002
9142,R06115,2003_279
9143,R06122,2004
9144,R06126,2003
9145,R06140,10_12_2002
9146,R06157,12_2002
9147,R06157,2002
9148,R06158,1082_109_2002
9149,R06158,1081_1082_109_12_3156
9150,R06160,11_2002
9151,R06160,2002
9152,R06172,7512
9153,R06175,235
9154,R06176,2484
9155,R06206,10
9156,R06207,10_2002
9157,R06207,10_11_2002
9158,R06208,10
9159,R06218,12_2002
9160,R06218,12_2002_206
9161,R06225,10_11_2002
9162,R06229,306_325
9163,R06229,306
9164,R06239,207
9165,R06241,2002
9166,R06242,109_12
9167,R06243,2002
9168,R06244,11_2003
9169,R06244,2003
9170,R06245,109
9171,R06246,11_2003
9172,R06246,2003
9173,R06247,11_2003
9174,R06247,2003
9175,R06249,5
9176,R06250,207
9177,R06250,207_633
9178,R06251,208
9179,R06278,7516
9180,R06279,2004
9181,R06283,12_2002
9182,R06283,2002
9183,R06289,2003_244
9184,R06290,2003_244
9185,R06821,323
9186,R06862,7522_7574
9187,R06863,7574
9188,R06863,7522_7574
9189,R07059,2003
9190,R07060,2003
9191,R07128,9
9192,R07133,2003
9193,R07135,2003_236
9194,R07140,2003_236
9195,R07141,2002
9196,R07142,2002
9197,R07145,2003_236
9198,R07148,2002
9199,R07149,2003
9200,R07158,169_806
9201,R07164,2003_298
9202,R07165,2003_298
9203,R07166,244
9204,R07172,108_136_7514
9205,R07172,1_108_136_7514
9206,R07175,2003_244
9207,R07176,2005
9208,R07183,10
9209,R07184,10
9210,R07185,10
9211,R07186,10
9212,R07187,10
9213,R07191,2485
9214,R07201,2003
9215,R07224,10_146
9216,R07225,10_146
9217,R07230,2485
9218,R07242,101
9219,R07242,101_2003
9220,R07247,3016_7577
9221,R07247,281_3016_7577
9222,R07248,7579
9223,R07249,208
9224,R07255,323
9225,R07256,3304_3500_7512
9226,R07258,7516
9227,R07259,2484
9228,R07259,10
9229,R07264,12
9230,R07265,7512
9231,R07266,7512
9232,R07277,3016_7577
9233,R07282,101_2_212_245_327
9234,R07285,212_245
9235,R07287,2004
9236,R07290,7527
9237,R07293,7579
9238,R07303,2002_65
9239,R07311,7523
9240,R07313,315
9241,R07329,10
9242,R07330,2003
9243,R07331,101_2003
9244,R07332,7512
9245,R07337,7512
9246,R07339,7512
9247,R07344,813
9248,R07347,2003
9249,R07348,2003
9250,R07351,2003
9251,R07352,2003
9252,R07353,150
9253,R07360,2003
9254,R07361,2007
9255,R07362,4983
9256,R07366,10
9257,R07367,10
9258,R07368,10
9259,R07369,149
9260,R07370,149
9261,R07374,4033_4052_633
9262,R07375,101_2003
9263,R07398,5
9264,R07477,2003
9265,R07478,2003
9266,R07479,2003
9267,R07480,2003
9268,R07582,7579
9269,R07582,2006_7579
9270,R07583,7525
9271,R07584,7525
9272,R07598,11_3752
9273,R07598,3752
9274,R07608,223
9275,R07626,528
9276,R07627,7579
9277,R07635,2002
9278,R07636,2010_301_590
9279,R07867,149
9280,R07921,2003
9281,R08005,10_146
9282,R08084,2003_236
9283,R08085,2003_236
9284,R08194,2003_298
9285,R08195,1_2002
9286,R08196,1_2002
9287,R08198,2003
9288,R08207,149
9289,R08386,219
9290,R08520,136_389
9291,R08521,136_389
9292,R08522,136_389
9293,R08523,136_389
9294,R08537,2003
9295,R08538,101_2003
9296,R08547,2002
9297,R08550,2003_244
9298,R08607,149
9299,R08613,10_2002
9300,R08613,10_11_2002
9301,R08614,10_2002
9302,R08614,10_11_2002
9303,R08633,3016_7577
9304,R08635,3016_7577
9305,R08661,7512
9306,R08676,3304_3500_7512
9307,R08687,7512
9308,R08688,2004
9309,R08707,219
9310,R08707,10_219_320
9311,R08715,10_11_2002
9312,R08839,7512
9313,R08859,7512
9314,R08975,7579
9315,R08979,7579
9316,R09002,149
9317,R09047,316
9318,R09156,3207
9319,R09322,107
9320,R09339,4187
9321,R09339,101_4187
9322,R09363,10
9323,R09364,3016_7577
9324,R09475,7584
9325,R09480,107
9326,R09481,1_1001_2003
9327,R09484,2003
9328,R09485,2003
9329,R09494,1_1001_2003
9330,R09502,911
9331,R09505,180
9332,R09507,108
9333,R09519,3207
9334,R09521,304
9335,R09522,304
9336,R09523,2003
9337,R09525,109_141
9338,R09526,109_141
9339,R09527,7581
9340,R09528,323
9341,R09529,7512
9342,R09530,2003
9343,R09531,2003_3699
9344,R09533,2002
9345,R09535,2498
9346,R09538,246
9347,R09541,1_7514
9348,R09544,2003_236
9349,R09545,7524
9350,R09550,2002
9351,R09552,2003_236
9352,R09553,2007_4002
9353,R09557,7524
9354,R09558,109_141
9355,R09561,2003_244
9356,R09563,2485
9357,R09564,136
9358,R09571,9
9359,R09572,10_6174
9360,R09589,327_4011_7584
9361,R09590,206
9362,R09591,2005
9363,R09592,2004_206
9364,R09593,2004_206
9365,R09595,2003_206
9366,R09598,3016_7577
9367,R09598,2004
9368,R09598,2007
9369,R09599,3016_7577
9370,R09599,2004
9371,R09599,2007
9372,R09603,5
9373,R09605,149
9374,R09607,109_141
9375,R09609,109_141
9376,R09611,2003
9377,R09621,7581
9378,R09622,213
9379,R09627,109_141
9380,R09628,109_141
9381,R09630,141
9382,R09632,2002_2007
9383,R09632,12_2002_2007
9384,R09634,7512
9385,R09637,1_7540
9386,R09638,4194
9387,R09639,1_7540
9388,R09643,222
9389,R09646,210
9390,R09647,246
9391,R09648,246
9392,R09649,7579
9393,R09650,7579
9394,R09651,7567
9395,R09657,7561
9396,R09659,2003_244
9397,R09661,2011_304
9398,R09663,7516
9399,R09664,7525
9400,R09665,7516
9401,R09674,7579
9402,R09678,101_2003
9403,R09679,101_2003
9404,R09680,7579
9405,R09681,141
9406,R09683,1_2002
9407,R09687,109_141
9408,R09693,2003_244
9409,R09694,10_5
9410,R09695,10_5
9411,R09696,10_5
9412,R09699,149
9413,R09703,2003_244
9414,R09715,109
9415,R09716,2003_244
9416,R09717,1_2002
9417,R09718,1_2002
9418,R09721,2002
9419,R09729,206
9420,R09741,149
9421,R09749,2003
9422,R09751,9
9423,R09752,312
9424,R09753,7512
9425,R09754,7512
9426,R09765,7512
9427,R09784,10
9428,R09785,10
9429,R09788,109_141
9430,R09789,109_141
9431,R09792,101_2003
9432,R09797,5
9433,R09798,2002
9434,R09806,2002
9435,R09807,217
9436,R09810,158_4028
9437,R09812,149
9438,R09813,149
9439,R09826,5
9440,R09831,109
9441,R09833,221
9442,R09859,149
9443,R09862,149
9444,R09863,149
9445,R09864,149
9446,R09868,149
9447,R09870,101_2003
9448,R09871,101_2003
9449,R09876,2002_65
9450,R09876,2002
9451,R09879,221
9452,R09880,221
9453,R09888,109_141
9454,R09891,141
9455,R09892,109_141
9456,R09894,109_141
9457,R09895,141
9458,R09897,141
9459,R09898,141
9460,R09900,109_141
9461,R09906,109
9462,R09909,109
9463,R09910,109
9464,R09911,109
9465,R09915,109
9466,R09918,217
9467,R09925,149
9468,R09926,2003_236
9469,R09927,2003_236
9470,R09928,2003_236
9471,R09929,2003_236
9472,R09930,2003
9473,R09932,2003
9474,R09934,149
9475,R09937,2002
9476,R09938,107
9477,R09939,2003
9478,R09939,101_2003
9479,R09940,2003
9480,R09946,2004
9481,R09948,7561
9482,R09949,7561
9483,R09950,7561
9484,R09958,2486
9485,R09960,11
9486,R09961,109_141
9487,R09962,109_141
9488,R09963,109_141
9489,R09964,109_141
9490,R09966,109_141
9491,R09968,109_141
9492,R09973,141
9493,R09974,109_141
9494,R09976,109_141
9495,R09988,2003
9496,R10001,2002
9497,R10004,141
9498,R10005,141
9499,R10006,141
9500,R10008,141
9501,R10021,2003_236
9502,R10023,149
9503,R10024,149
9504,R10025,149
9505,R10026,149
9506,R10044,2003
9507,R10048,2003_244
9508,R10051,2486
9509,R10054,2003_298
9510,R10059,304
9511,R10064,3016_7577
9512,R10069,149
9513,R10075,2002
9514,R10076,149
9515,R10081,10
9516,R10098,12
9517,R10104,2003
9518,R10109,10
9519,R10110,10
9520,R10111,10
9521,R10112,217_304
9522,R10113,2003
9523,R10114,2002
9524,R10133,232
9525,R10134,7579
9526,R10135,7579
9527,R10143,10
9528,R10144,10
9529,R10153,2002
9530,R10165,139
9531,R10167,2003
9532,R10168,2003
9533,R10169,2003
9534,R10172,7581
9535,R10173,7581
9536,R10179,3016_7577
9537,R10189,276
9538,R10192,5
9539,R10194,141
9540,R10195,2003
9541,R10196,2003
9542,R10197,2003
9543,R10198,2003
9544,R10199,2003
9545,R10237,323
9546,R10238,7581
9547,R10256,7512
9548,R10262,7512
9549,R10263,7512
9550,R10269,109
9551,R10271,141
9552,R10272,109_141
9553,R10274,109_141
9554,R10275,109_141
9555,R10277,2003_3692
9556,R10286,4952_4953_602
9557,R10288,2003
9558,R10313,149
9559,R10314,149
9560,R10315,149
9561,R10316,149
9562,R10322,149
9563,R10323,149
9564,R10327,304
9565,R10328,304
9566,R10329,304
9567,R10332,7501
9568,R10334,2005
9569,R10335,2005
9570,R10336,2005
9571,R10346,109_12_3880
9572,R10413,10
9573,R10418,2003_236
9574,R10419,2003_244
9575,R10428,2003_236
9576,R10429,2003_236
9577,R10431,2003
9578,R10431,101_2003
9579,R10432,7516
9580,R10434,7516
9581,R10435,7512
9582,R10438,2003_244
9583,R10440,7516
9584,R10441,3883
9585,R10446,10
9586,R10449,2003
9587,R10450,2003
9588,R10451,2003
9589,R10452,2003
9590,R10456,4194
9591,R10462,102_316
9592,R10473,323
9593,R10474,323
9594,R10487,10
9595,R10493,109_141
9596,R10494,7579
9597,R10495,2003_323_327_4011_7584
9598,R10496,2_304
9599,R10498,871
9600,R10511,149
9601,R10515,149
9602,R10521,2012
9603,R10522,10
9604,R10526,213
9605,R10527,10
9606,R10529,213
9607,R10530,2002
9608,R10537,2485_328
9609,R10539,10
9610,R10540,149
9611,R10541,2484_297
9612,R10542,10
9613,R10543,2484_297
9614,R10544,2484_297
9615,R10552,2002
9616,R10554,2003
9617,R10555,2003_3651
9618,R10559,5
9619,R10560,5
9620,R10574,2002
9621,R10575,217_304
9622,R10579,10_109_12_632
9623,R10579,10_109_12
9624,R10580,2002
9625,R10584,109_141
9626,R10591,149
9627,R10593,2003_236
9628,R10594,7512
9629,R10602,247
9630,R10603,3740
9631,R10605,101_2003
9632,R10606,101_2003
9633,R10608,7553
9634,R10611,2003
9635,R10611,2003_513
9636,R10613,230
9637,R10614,7527
9638,R10617,7567
9639,R10621,2011_325
9640,R10635,2003_244
9641,R10635,2003
9642,R10636,2003_244
9643,R10636,2003
9644,R10653,2002_2007
9645,R10654,2002_2007
9646,R10655,2004
9647,R10665,10_2003
9648,R10665,2003
9649,R10680,2003
9650,R10681,323
9651,R10723,10
9652,R10725,149
9653,R10726,109_141
9654,R10729,257
9655,R10730,129_2003
9656,R10733,109_141
9657,R10734,109_141
9658,R10770,327_7584
9659,R10770,327_4011_7584
9660,R10772,239_321
9661,R10773,2003
9662,R10774,2003
9663,R10775,2003
9664,R10785,2003_298
9665,R10789,2003
9666,R10790,2003
9667,R10793,149
9668,R10798,2003
9669,R10799,2003
9670,R10800,2003
9671,R10801,2003
9672,R10803,205_296_304_3740
9673,R10803,296_304_3740
9674,R10842,2003
9675,R10853,2003_244
9676,R10853,2003
9677,R10855,2003_244
9678,R10855,2003
9679,R10857,2003_244
9680,R10857,2003
9681,R10861,7524
9682,R10862,7524
9683,R10896,141
9684,R10898,141
9685,R10899,141
9686,R10900,2002_218
9687,R10901,2003_2004
9688,R10915,304
9689,R10920,10
9690,R10921,149
9691,R10922,149
9692,R10923,149
9693,R10924,149
9694,R10926,3978
9695,R10941,206
9696,R10945,2486
9697,R10946,2486
9698,R10947,2486
9699,R10962,101_2003
9700,R10964,101_2003
9701,R10968,4194
9702,R10969,4194
9703,R10971,2004
9704,R10974,4033_4052_633
9705,R10976,231
9706,R10983,7579
9707,R10984,2003
9708,R10985,129_2003
9709,R10986,129_2003
9710,R10987,2002
9711,R10999,149
9712,R11000,149
9713,R11001,243_3978
9714,R11001,3978
9715,R11003,3978
9716,R11004,3978
9717,R11005,243
9718,R11009,243
9719,R11010,243
9720,R11016,244
9721,R11052,5
9722,R11054,149
9723,R11056,244
9724,R11063,2002
9725,R11070,1_327_3688
9726,R11071,1_327_3688
9727,R11075,2002_218
9728,R11077,2002_218
9729,R11078,3016_7577
9730,R11083,2002_218
9731,R11085,2003_206
9732,R11086,4194
9733,R11087,4194
9734,R11095,2007
9735,R11124,2003_2007_222_6094_7581
9736,R11127,12
9737,R11128,109_12
9738,R11144,2003
9739,R11145,2003
9740,R11146,2003
9741,R11147,2003
9742,R11151,2485
9743,R11151,2003_2485
9744,R11152,2485
9745,R11152,2003_2485
9746,R11154,2003
9747,R11159,2003
9748,R11160,2003
9749,R11161,4052_633
9750,R11161,4033_4052_633
9751,R11162,4052_633
9752,R11162,4033_4052_633
9753,R11163,4052_633
9754,R11163,4033_4052_633
9755,R11164,2002
9756,R11181,2487
9757,R11182,2002
9758,R11189,247
9759,R11190,219
9760,R11190,219_4
9761,R11191,101_2003
9762,R11192,101_2003
9763,R11193,2003
9764,R11199,323
9765,R11200,323
9766,R11203,2003_304_3995_3996_4962_4963_4967
9767,R11208,321_3439
9768,R11209,321_3439
9769,R11212,149
9770,R11215,7579
9771,R11224,7516
9772,R11231,7524
9773,R11232,7524
9774,R11258,4114
9775,R11259,4114
9776,R11326,2007_4002
9777,R11330,2002
9778,R11333,7560
9779,R11337,2003
9780,R11338,2003
9781,R11341,244_6058
9782,R11341,2003_244_6058
9783,R11342,2003
9784,R11343,107
9785,R11350,7524
9786,R11351,11_5
9787,R11352,11_5
9788,R11355,149
9789,R11356,149
9790,R11380,2003
9791,R11384,2003_244
9792,R11385,2003_244
9793,R11386,2003_244
9794,R11401,2003
9795,R11403,4052
9796,R11404,4052
9797,R11405,149
9798,R11406,2484
9799,R11410,141
9800,R11411,2485
9801,R11425,192_377
9802,R11426,2003
9803,R11427,2003
9804,R11457,2002
9805,R11488,1_1001_2003
9806,R11494,2002
9807,R11501,136
9808,R11502,136
9809,R11504,2003_244
9810,R11504,2003
9811,R11505,2003_244
9812,R11505,2003
9813,R11592,2500
9814,R11592,103_2500
9815,R11594,10_6174
9816,R11597,149
9817,R11598,149
9818,R11599,7512
9819,R11600,4033_4052_633
9820,R11610,141
9821,R11611,141
9822,R11618,217_304
9823,R11637,2003
9824,R11638,2003_236
9825,R11644,243
9826,R11645,243
9827,R11650,149
9828,R11651,149
9829,R11652,149
9830,R11654,141
9831,R11659,109_2485
9832,R11660,11
9833,R11724,7510
9834,R11726,7510
9835,R11730,4052_633
9836,R11730,4033_4052_633
9837,R11732,149
9838,R11734,149
9839,R11735,149
9840,R11737,149
9841,R11738,149
9842,R11741,304
9843,R11742,304
9844,R11744,304
9845,R11745,11_387
9846,R11745,11
9847,R11774,2003
9848,R11776,2003
9849,R11804,2003
9850,R11806,149
9851,R11807,149
9852,R11808,149
9853,R11809,149
9854,R11812,331
9855,R11813,149
9856,R11814,149
9857,R11815,149
9858,R11821,109
9859,R11822,141
9860,R11825,141
9861,R11826,141
9862,R11828,141
9863,R11831,141
9864,R11835,141
9865,R11836,141
9866,R11839,109_141
9867,R11840,141
9868,R11846,141
9869,R11847,141
9870,R11852,141
9871,R11858,141
9872,R11859,141
9873,R11860,141
9874,R11866,109
9875,R11867,109
9876,R11868,109
9877,R11870,109
9878,R11876,2002
9879,R11877,2003
9880,R11878,209
9881,R11927,2003
9882,R11930,7579
9883,R11937,7512
9884,R11938,7512
9885,R11940,7534
9886,R11946,247
9887,R11946,2007
9888,R11948,10
9889,R11953,2003
9890,R11965,4019
9891,R11971,107
9892,R11972,2_304
9893,R11972,7512
9894,R11975,149
9895,R11976,149
9896,R11982,149
9897,R11983,149
9898,R11984,149
9899,R11985,149
9900,R11986,149
9901,R11991,10
