,rn,iteration
2453,"('R02409', 'reverse')",4
2454,"('R00901', 'reverse')",4
2455,"('R07633', 'forward')",4
2456,"('R07476', 'reverse')",4
2457,"('R01618', 'reverse')",4
2458,"('R05789', 'reverse')",4
2459,"('R00529', 'reverse')",4
2460,"('R00532', 'reverse')",4
2461,"('R07634', 'forward')",4
2462,"('R05789', 'forward')",4
2463,"('R01027', 'reverse')",4
2464,"('R04463', 'reverse')",4
2465,"('R07342', 'forward')",4
2466,"('R05651', 'reverse')",4
2467,"('R01931', 'forward')",4
2468,"('R05717', 'forward')",4
2469,"('R01875', 'forward')",4
2470,"('R07633', 'reverse')",4
2471,"('R02996', 'forward')",4
2472,"('R03105', 'forward')",4
2473,"('R03553', 'reverse')",4
2474,"('R09530', 'forward')",4
2475,"('R01619', 'forward')",4
2476,"('R01684', 'forward')",4
2477,"('R07634', 'reverse')",4
2478,"('R00509', 'forward')",4
2479,"('R01242', 'forward')",4
2480,"('R01682', 'forward')",4
2481,"('R02433', 'forward')",4
2482,"('R07342', 'reverse')",4
2483,"('R05467', 'forward')",4
2484,"('R04208', 'forward')",4
2485,"('R10531', 'forward')",4
2486,"('R04860', 'forward')",4
2487,"('R03132', 'forward')",4
2488,"('R00508', 'forward')",4
2489,"('R01931', 'reverse')",4
2490,"('R05717', 'reverse')",4
2491,"('R01875', 'reverse')",4
2492,"('R00530', 'forward')",4
2493,"('R02996', 'reverse')",4
2494,"('R05652', 'forward')",4
2495,"('R01619', 'reverse')",4
2496,"('R05651', 'forward')",4
2497,"('R03105', 'reverse')",4
2498,"('R09530', 'reverse')",4
2499,"('R01242', 'reverse')",4
2500,"('R01684', 'reverse')",4
2501,"('R05774', 'forward')",4
2502,"('R00509', 'reverse')",4
2503,"('R01682', 'reverse')",4
2504,"('R04860', 'reverse')",4
2505,"('R01618', 'forward')",4
2506,"('R03132', 'reverse')",4
2507,"('R00901', 'forward')",4
2508,"('R05467', 'reverse')",4
2509,"('R00508', 'reverse')",4
2510,"('R01240', 'forward')",4
2511,"('R02433', 'reverse')",4
2512,"('R04208', 'reverse')",4
2513,"('R10531', 'reverse')",4
2514,"('R00530', 'reverse')",4
2515,"('R02409', 'forward')",4
2516,"('R05652', 'reverse')",4
2517,"('R07476', 'forward')",4
2518,"('R00529', 'forward')",4
2519,"('R00532', 'forward')",4
2520,"('R01398', 'forward')",5
2521,"('R00316', 'reverse')",5
2522,"('R10534', 'reverse')",5
2523,"('R01396', 'forward')",5
2524,"('R02317', 'forward')",5
2525,"('R01398', 'reverse')",5
2526,"('R06746', 'forward')",5
2527,"('R05775', 'forward')",5
2528,"('R01396', 'reverse')",5
2529,"('R00175', 'forward')",5
2530,"('R01399', 'forward')",5
2531,"('R10245', 'forward')",5
2532,"('R02317', 'reverse')",5
2533,"('R10538', 'forward')",5
2534,"('R06746', 'reverse')",5
2535,"('R10535', 'forward')",5
2536,"('R05775', 'reverse')",5
2537,"('R07245', 'forward')",5
2538,"('R00192', 'forward')",5
2539,"('R00175', 'reverse')",5
2540,"('R01399', 'reverse')",5
2541,"('R10538', 'reverse')",5
2542,"('R10245', 'reverse')",5
2543,"('R00316', 'forward')",5
2544,"('R01397', 'forward')",5
2545,"('R10534', 'forward')",5
2546,"('R10535', 'reverse')",5
2547,"('R07245', 'reverse')",5
2548,"('R00192', 'reverse')",5
2549,"('R01397', 'reverse')",5
